Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,scale_answer_5.rt,scale_answer_5.duration,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,correct,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,145.57791450014338,,,,,,,,,,145.56888139992952,146.05983179993927,,,2,3.5287640001624823,,,,,,,,,,,,,,,,,,,,,146.05984180001542,152.0606048000045,Tasse,verspielt,"['Tasse', 'verspielt']",test_adj,3,"['Kette', 'Hut', 'Fahrrad', 'Buch', 'Kiste', 'Telefon', 'Kerze', 'Trommel', 'Tasse', 'Löffel', 'Uhr', 'Blume', 'Vase', 'Hammer', 'Bürste', 'Brille', 'Flasche', 'Schlüssel', 'Eimer', 'Rucksack', 'Geige', 'Stift', 'Kamera', 'Schere', 'Tasche', 'Lampe', 'Ring', 'Socke', 'Jacke', 'Würfel']","['hässlich', 'niedlich', 'kratzig', 'zart', 'lang', 'praktisch', 'robust', 'kalt', 'verspielt']",2,3.5287640001624823,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-30_09h03.53.426,watkins1,2023.2.3,99.75370810059486,33,2023-11-30 09h04.00.727406 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,152.070081199985,,,,,,,,,,152.0611280000303,152.55200310004875,,,2,2.715636300155893,,,,,,,,,,,,,,,,,,,,,152.55201400001533,158.55270430003293,Löffel,nass,"['Löffel', 'nass']",restudy,3,"['Kette', 'Hut', 'Fahrrad', 'Buch', 'Kiste', 'Telefon', 'Kerze', 'Trommel', 'Tasse', 'Löffel', 'Uhr', 'Blume', 'Vase', 'Hammer', 'Bürste', 'Brille', 'Flasche', 'Schlüssel', 'Eimer', 'Rucksack', 'Geige', 'Stift', 'Kamera', 'Schere', 'Tasche', 'Lampe', 'Ring', 'Socke', 'Jacke', 'Würfel']","['hässlich', 'niedlich', 'kratzig', 'zart', 'lang', 'praktisch', 'robust', 'kalt', 'verspielt', 'nass']",2,2.715636300155893,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-30_09h03.53.426,watkins1,2023.2.3,99.75370810059486,33,2023-11-30 09h04.00.727406 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,158.56226189993322,,,,,,,,,,158.55322790006176,159.04426300013438,,,3,3.1115079999435693,,,,,,,,,,,,,,,,,,,,,159.04427359998226,165.04528010007925,Uhr,glänzend,"['Uhr', 'glänzend']",restudy,3,"['Kette', 'Hut', 'Fahrrad', 'Buch', 'Kiste', 'Telefon', 'Kerze', 'Trommel', 'Tasse', 'Löffel', 'Uhr', 'Blume', 'Vase', 'Hammer', 'Bürste', 'Brille', 'Flasche', 'Schlüssel', 'Eimer', 'Rucksack', 'Geige', 'Stift', 'Kamera', 'Schere', 'Tasche', 'Lampe', 'Ring', 'Socke', 'Jacke', 'Würfel']","['hässlich', 'niedlich', 'kratzig', 'zart', 'lang', 'praktisch', 'robust', 'kalt', 'verspielt', 'nass', 'glänzend']",3,3.1115079999435693,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-30_09h03.53.426,watkins1,2023.2.3,99.75370810059486,33,2023-11-30 09h04.00.727406 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,165.05470510013402,,,,,,,,,,165.04580490011722,165.53683939995244,,,2,2.731830600183457,,,,,,,,,,,,,,,,,,,,,165.53684980003163,171.54695679992437,Blume,blass,"['Blume', 'blass']",restudy,3,"['Kette', 'Hut', 'Fahrrad', 'Buch', 'Kiste', 'Telefon', 'Kerze', 'Trommel', 'Tasse', 'Löffel', 'Uhr', 'Blume', 'Vase', 'Hammer', 'Bürste', 'Brille', 'Flasche', 'Schlüssel', 'Eimer', 'Rucksack', 'Geige', 'Stift', 'Kamera', 'Schere', 'Tasche', 'Lampe', 'Ring', 'Socke', 'Jacke', 'Würfel']","['hässlich', 'niedlich', 'kratzig', 'zart', 'lang', 'praktisch', 'robust', 'kalt', 'verspielt', 'nass', 'glänzend', 'blass']",2,2.731830600183457,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-30_09h03.53.426,watkins1,2023.2.3,99.75370810059486,33,2023-11-30 09h04.00.727406 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,171.55656359996647,,,,,,,,,,171.54747979994863,172.03877199999988,,,3,3.140955700073391,,,,,,,,,,,,,,,,,,,,,172.03878249996342,178.04273759992793,Vase,winzig,"['Vase', 'winzig']",test_adj,3,"['Kette', 'Hut', 'Fahrrad', 'Buch', 'Kiste', 'Telefon', 'Kerze', 'Trommel', 'Tasse', 'Löffel', 'Uhr', 'Blume', 'Vase', 'Hammer', 'Bürste', 'Brille', 'Flasche', 'Schlüssel', 'Eimer', 'Rucksack', 'Geige', 'Stift', 'Kamera', 'Schere', 'Tasche', 'Lampe', 'Ring', 'Socke', 'Jacke', 'Würfel']","['hässlich', 'niedlich', 'kratzig', 'zart', 'lang', 'praktisch', 'robust', 'kalt', 'verspielt', 'nass', 'glänzend', 'blass', 'winzig']",3,3.140955700073391,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-30_09h03.53.426,watkins1,2023.2.3,99.75370810059486,33,2023-11-30 09h04.00.727406 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,178.0522199999541,,,,,,,,,,178.04325810004957,178.53418150008656,,,2,4.126312100095674,,,,,,,,,,,,,,,,,,,,,178.53419149992988,184.53688600007445,Hammer,flach,"['Hammer', 'flach']",test_adj,3,"['Kette', 'Hut', 'Fahrrad', 'Buch', 'Kiste', 'Telefon', 'Kerze', 'Trommel', 'Tasse', 'Löffel', 'Uhr', 'Blume', 'Vase', 'Hammer', 'Bürste', 'Brille', 'Flasche', 'Schlüssel', 'Eimer', 'Rucksack', 'Geige', 'Stift', 'Kamera', 'Schere', 'Tasche', 'Lampe', 'Ring', 'Socke', 'Jacke', 'Würfel']","['hässlich', 'niedlich', 'kratzig', 'zart', 'lang', 'praktisch', 'robust', 'kalt', 'verspielt', 'nass', 'glänzend', 'blass', 'winzig', 'flach']",2,4.126312100095674,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-30_09h03.53.426,watkins1,2023.2.3,99.75370810059486,33,2023-11-30 09h04.00.727406 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,184.5463942999486,,,,,,,,,,184.53741250000894,185.02873270004056,,,3,4.312101200222969,,,,,,,,,,,,,,,,,,,,,185.0287432000041,191.03876330005005,Bürste,gut,"['Bürste', 'gut']",test_adj,3,"['Kette', 'Hut', 'Fahrrad', 'Buch', 'Kiste', 'Telefon', 'Kerze', 'Trommel', 'Tasse', 'Löffel', 'Uhr', 'Blume', 'Vase', 'Hammer', 'Bürste', 'Brille', 'Flasche', 'Schlüssel', 'Eimer', 'Rucksack', 'Geige', 'Stift', 'Kamera', 'Schere', 'Tasche', 'Lampe', 'Ring', 'Socke', 'Jacke', 'Würfel']","['hässlich', 'niedlich', 'kratzig', 'zart', 'lang', 'praktisch', 'robust', 'kalt', 'verspielt', 'nass', 'glänzend', 'blass', 'winzig', 'flach', 'gut']",3,4.312101200222969,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-30_09h03.53.426,watkins1,2023.2.3,99.75370810059486,33,2023-11-30 09h04.00.727406 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,191.04823580011725,,,,,,,,,,191.03930440009572,191.5302902001422,,,1,3.3383612998295575,,,,,,,,,,,,,,,,,,,,,191.5303005001042,197.53355040005408,Brille,breit,"['Brille', 'breit']",test_adj,3,"['Kette', 'Hut', 'Fahrrad', 'Buch', 'Kiste', 'Telefon', 'Kerze', 'Trommel', 'Tasse', 'Löffel', 'Uhr', 'Blume', 'Vase', 'Hammer', 'Bürste', 'Brille', 'Flasche', 'Schlüssel', 'Eimer', 'Rucksack', 'Geige', 'Stift', 'Kamera', 'Schere', 'Tasche', 'Lampe', 'Ring', 'Socke', 'Jacke', 'Würfel']","['hässlich', 'niedlich', 'kratzig', 'zart', 'lang', 'praktisch', 'robust', 'kalt', 'verspielt', 'nass', 'glänzend', 'blass', 'winzig', 'flach', 'gut', 'breit']",1,3.3383612998295575,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-30_09h03.53.426,watkins1,2023.2.3,99.75370810059486,33,2023-11-30 09h04.00.727406 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,197.5430366001092,,,,,,,,,,197.534090799978,198.0250934001524,,,2,3.1076063001528382,,,,,,,,,,,,,,,,,,,,,198.0251031999942,204.0336633999832,Flasche,kurz,"['Flasche', 'kurz']",test_adj,3,"['Kette', 'Hut', 'Fahrrad', 'Buch', 'Kiste', 'Telefon', 'Kerze', 'Trommel', 'Tasse', 'Löffel', 'Uhr', 'Blume', 'Vase', 'Hammer', 'Bürste', 'Brille', 'Flasche', 'Schlüssel', 'Eimer', 'Rucksack', 'Geige', 'Stift', 'Kamera', 'Schere', 'Tasche', 'Lampe', 'Ring', 'Socke', 'Jacke', 'Würfel']","['hässlich', 'niedlich', 'kratzig', 'zart', 'lang', 'praktisch', 'robust', 'kalt', 'verspielt', 'nass', 'glänzend', 'blass', 'winzig', 'flach', 'gut', 'breit', 'kurz']",2,3.1076063001528382,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-30_09h03.53.426,watkins1,2023.2.3,99.75370810059486,33,2023-11-30 09h04.00.727406 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,204.04323670011945,,,,,,,,,,204.034196899971,204.52549339993857,,,3,3.2304706000722945,,,,,,,,,,,,,,,,,,,,,204.52550380001776,210.53598010004498,Schlüssel,matt,"['Schlüssel', 'matt']",test_adj,3,"['Kette', 'Hut', 'Fahrrad', 'Buch', 'Kiste', 'Telefon', 'Kerze', 'Trommel', 'Tasse', 'Löffel', 'Uhr', 'Blume', 'Vase', 'Hammer', 'Bürste', 'Brille', 'Flasche', 'Schlüssel', 'Eimer', 'Rucksack', 'Geige', 'Stift', 'Kamera', 'Schere', 'Tasche', 'Lampe', 'Ring', 'Socke', 'Jacke', 'Würfel']","['hässlich', 'niedlich', 'kratzig', 'zart', 'lang', 'praktisch', 'robust', 'kalt', 'verspielt', 'nass', 'glänzend', 'blass', 'winzig', 'flach', 'gut', 'breit', 'kurz', 'matt']",3,3.2304706000722945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-30_09h03.53.426,watkins1,2023.2.3,99.75370810059486,33,2023-11-30 09h04.00.727406 +0000,
,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,210.54555590008385,,,,,,,,,,210.53651569993235,211.02748519997112,,,1,3.728475800016895,,,,,,,,,,,,,,,,,,,,,211.02749449992552,217.03217809996568,Eimer,klobig,"['Eimer', 'klobig']",restudy,3,"['Kette', 'Hut', 'Fahrrad', 'Buch', 'Kiste', 'Telefon', 'Kerze', 'Trommel', 'Tasse', 'Löffel', 'Uhr', 'Blume', 'Vase', 'Hammer', 'Bürste', 'Brille', 'Flasche', 'Schlüssel', 'Eimer', 'Rucksack', 'Geige', 'Stift', 'Kamera', 'Schere', 'Tasche', 'Lampe', 'Ring', 'Socke', 'Jacke', 'Würfel']","['hässlich', 'niedlich', 'kratzig', 'zart', 'lang', 'praktisch', 'robust', 'kalt', 'verspielt', 'nass', 'glänzend', 'blass', 'winzig', 'flach', 'gut', 'breit', 'kurz', 'matt', 'klobig']",1,3.728475800016895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-11-30_09h03.53.426,watkins1,2023.2.3,99.75370810059486,33,2023-11-30 09h04.00.727406 +0000,
