Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,scale_answer_4.rt,scale_answer_4.duration,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_6.rt,scale_answer_6.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,correct,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,204.186417000019,,,,,,,,,,204.17742459999863,204.66842389997328,,,1,2.8822864999528974,,,,,,,,,,,,,,,,,,,,,204.6684352000011,210.67464869999094,Kiste,kratzig,"['Kiste', 'kratzig']",restudy_diff,1,"['Socke', 'Lampe', 'Hut', 'Stift', 'Eimer', 'Tasse', 'Kiste', 'Kette', 'Schere', 'Löffel', 'Tasche', 'Blume', 'Trommel', 'Hammer', 'Brille', 'Ring', 'Vase', 'Uhr', 'Schlüssel', 'Buch', 'Flasche', 'Fahrrad']","['kalt', 'krumm', 'klobig', 'sauber', 'gut', 'elegant', 'kratzig']",1,2.8822864999528974,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-18_11h35.31.687,watkins1,2023.2.3,99.65390205429243,68,2023-12-18 11h35.39.516943 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,210.68405879999045,,,,,,,,,,210.67512939998414,211.16638229996897,,,1,2.0737987000029534,,,,,,,,,,,,,,,,,,,,,211.166393099993,217.17459840001538,Kette,breit,"['Kette', 'breit']",restudy_diff,1,"['Socke', 'Lampe', 'Hut', 'Stift', 'Eimer', 'Tasse', 'Kiste', 'Kette', 'Schere', 'Löffel', 'Tasche', 'Blume', 'Trommel', 'Hammer', 'Brille', 'Ring', 'Vase', 'Uhr', 'Schlüssel', 'Buch', 'Flasche', 'Fahrrad']","['kalt', 'krumm', 'klobig', 'sauber', 'gut', 'elegant', 'kratzig', 'breit']",1,2.0737987000029534,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-18_11h35.31.687,watkins1,2023.2.3,99.65390205429243,68,2023-12-18 11h35.39.516943 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,217.18413619999774,,,,,,,,,,217.1750756999827,217.66610009997385,,,3,1.835970800020732,,,,,,,,,,,,,,,,,,,,,217.66611120000016,223.6680932000163,Schere,glänzend,"['Schere', 'glänzend']",control,1,"['Socke', 'Lampe', 'Hut', 'Stift', 'Eimer', 'Tasse', 'Kiste', 'Kette', 'Schere', 'Löffel', 'Tasche', 'Blume', 'Trommel', 'Hammer', 'Brille', 'Ring', 'Vase', 'Uhr', 'Schlüssel', 'Buch', 'Flasche', 'Fahrrad']","['kalt', 'krumm', 'klobig', 'sauber', 'gut', 'elegant', 'kratzig', 'breit', 'glänzend']",3,1.835970800020732,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-18_11h35.31.687,watkins1,2023.2.3,99.65390205429243,68,2023-12-18 11h35.39.516943 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,223.67756450001616,,,,,,,,,,223.6685669000144,224.15963559999363,,,3,2.471493399993051,,,,,,,,,,,,,,,,,,,,,224.15964610001538,230.16477729997132,Löffel,rustikal,"['Löffel', 'rustikal']",restudy_diff,1,"['Socke', 'Lampe', 'Hut', 'Stift', 'Eimer', 'Tasse', 'Kiste', 'Kette', 'Schere', 'Löffel', 'Tasche', 'Blume', 'Trommel', 'Hammer', 'Brille', 'Ring', 'Vase', 'Uhr', 'Schlüssel', 'Buch', 'Flasche', 'Fahrrad']","['kalt', 'krumm', 'klobig', 'sauber', 'gut', 'elegant', 'kratzig', 'breit', 'glänzend', 'rustikal']",3,2.471493399993051,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-18_11h35.31.687,watkins1,2023.2.3,99.65390205429243,68,2023-12-18 11h35.39.516943 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,230.17425430001458,,,,,,,,,,230.16525640001055,230.65635569998994,,,1,1.7354413999710232,,,,,,,,,,,,,,,,,,,,,230.6563662000117,236.65868599998066,Tasche,durchsichtig,"['Tasche', 'durchsichtig']",control,1,"['Socke', 'Lampe', 'Hut', 'Stift', 'Eimer', 'Tasse', 'Kiste', 'Kette', 'Schere', 'Löffel', 'Tasche', 'Blume', 'Trommel', 'Hammer', 'Brille', 'Ring', 'Vase', 'Uhr', 'Schlüssel', 'Buch', 'Flasche', 'Fahrrad']","['kalt', 'krumm', 'klobig', 'sauber', 'gut', 'elegant', 'kratzig', 'breit', 'glänzend', 'rustikal', 'durchsichtig']",1,1.7354413999710232,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-18_11h35.31.687,watkins1,2023.2.3,99.65390205429243,68,2023-12-18 11h35.39.516943 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,236.6681350999861,,,,,,,,,,236.659155500005,237.1502022999921,,,2,2.5210661999881268,,,,,,,,,,,,,,,,,,,,,237.15021310001612,243.1599071000237,Blume,niedlich,"['Blume', 'niedlich']",restudy_diff,1,"['Socke', 'Lampe', 'Hut', 'Stift', 'Eimer', 'Tasse', 'Kiste', 'Kette', 'Schere', 'Löffel', 'Tasche', 'Blume', 'Trommel', 'Hammer', 'Brille', 'Ring', 'Vase', 'Uhr', 'Schlüssel', 'Buch', 'Flasche', 'Fahrrad']","['kalt', 'krumm', 'klobig', 'sauber', 'gut', 'elegant', 'kratzig', 'breit', 'glänzend', 'rustikal', 'durchsichtig', 'niedlich']",2,2.5210661999881268,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-18_11h35.31.687,watkins1,2023.2.3,99.65390205429243,68,2023-12-18 11h35.39.516943 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,243.16941849997966,,,,,,,,,,243.16039319999982,243.6514702999848,,,3,2.7482464999775402,,,,,,,,,,,,,,,,,,,,,243.6514809000073,249.66020969999954,Trommel,flach,"['Trommel', 'flach']",restudy_diff,1,"['Socke', 'Lampe', 'Hut', 'Stift', 'Eimer', 'Tasse', 'Kiste', 'Kette', 'Schere', 'Löffel', 'Tasche', 'Blume', 'Trommel', 'Hammer', 'Brille', 'Ring', 'Vase', 'Uhr', 'Schlüssel', 'Buch', 'Flasche', 'Fahrrad']","['kalt', 'krumm', 'klobig', 'sauber', 'gut', 'elegant', 'kratzig', 'breit', 'glänzend', 'rustikal', 'durchsichtig', 'niedlich', 'flach']",3,2.7482464999775402,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-18_11h35.31.687,watkins1,2023.2.3,99.65390205429243,68,2023-12-18 11h35.39.516943 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,249.66976449999493,,,,,,,,,,249.66071109997574,250.15155680000316,,,2,1.832455600029789,,,,,,,,,,,,,,,,,,,,,250.15156720002415,256.1533543000114,Hammer,dick,"['Hammer', 'dick']",control,1,"['Socke', 'Lampe', 'Hut', 'Stift', 'Eimer', 'Tasse', 'Kiste', 'Kette', 'Schere', 'Löffel', 'Tasche', 'Blume', 'Trommel', 'Hammer', 'Brille', 'Ring', 'Vase', 'Uhr', 'Schlüssel', 'Buch', 'Flasche', 'Fahrrad']","['kalt', 'krumm', 'klobig', 'sauber', 'gut', 'elegant', 'kratzig', 'breit', 'glänzend', 'rustikal', 'durchsichtig', 'niedlich', 'flach', 'dick']",2,1.832455600029789,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-18_11h35.31.687,watkins1,2023.2.3,99.65390205429243,68,2023-12-18 11h35.39.516943 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,256.16285409999546,,,,,,,,,,256.1538329999894,256.6448362999945,,,1,2.714457299967762,,,,,,,,,,,,,,,,,,,,,256.6448466000147,262.65262820001226,Brille,winzig,"['Brille', 'winzig']",restudy_diff,1,"['Socke', 'Lampe', 'Hut', 'Stift', 'Eimer', 'Tasse', 'Kiste', 'Kette', 'Schere', 'Löffel', 'Tasche', 'Blume', 'Trommel', 'Hammer', 'Brille', 'Ring', 'Vase', 'Uhr', 'Schlüssel', 'Buch', 'Flasche', 'Fahrrad']","['kalt', 'krumm', 'klobig', 'sauber', 'gut', 'elegant', 'kratzig', 'breit', 'glänzend', 'rustikal', 'durchsichtig', 'niedlich', 'flach', 'dick', 'winzig']",1,2.714457299967762,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-18_11h35.31.687,watkins1,2023.2.3,99.65390205429243,68,2023-12-18 11h35.39.516943 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,262.66207530000247,,,,,,,,,,262.6531043999712,263.14410550001776,,,1,3.295200399996247,,,,,,,,,,,,,,,,,,,,,263.1441161999828,269.15383289998863,Ring,lustig,"['Ring', 'lustig']",control,1,"['Socke', 'Lampe', 'Hut', 'Stift', 'Eimer', 'Tasse', 'Kiste', 'Kette', 'Schere', 'Löffel', 'Tasche', 'Blume', 'Trommel', 'Hammer', 'Brille', 'Ring', 'Vase', 'Uhr', 'Schlüssel', 'Buch', 'Flasche', 'Fahrrad']","['kalt', 'krumm', 'klobig', 'sauber', 'gut', 'elegant', 'kratzig', 'breit', 'glänzend', 'rustikal', 'durchsichtig', 'niedlich', 'flach', 'dick', 'winzig', 'lustig']",1,3.295200399996247,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-18_11h35.31.687,watkins1,2023.2.3,99.65390205429243,68,2023-12-18 11h35.39.516943 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,269.1632995000109,,,,,,,,,,269.1543125999742,269.6452223000233,,,1,1.3059433000162244,,,,,,,,,,,,,,,,,,,,,269.64523229998304,275.6461031999788,Vase,sportlich,"['Vase', 'sportlich']",restudy_diff,1,"['Socke', 'Lampe', 'Hut', 'Stift', 'Eimer', 'Tasse', 'Kiste', 'Kette', 'Schere', 'Löffel', 'Tasche', 'Blume', 'Trommel', 'Hammer', 'Brille', 'Ring', 'Vase', 'Uhr', 'Schlüssel', 'Buch', 'Flasche', 'Fahrrad']","['kalt', 'krumm', 'klobig', 'sauber', 'gut', 'elegant', 'kratzig', 'breit', 'glänzend', 'rustikal', 'durchsichtig', 'niedlich', 'flach', 'dick', 'winzig', 'lustig', 'sportlich']",1,1.3059433000162244,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-18_11h35.31.687,watkins1,2023.2.3,99.65390205429243,68,2023-12-18 11h35.39.516943 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,275.6555837999913,,,,,,,,,,275.6465759999701,276.1379391999799,,,1,1.3095317000406794,,,,,,,,,,,,,,,,,,,,,276.1379498000024,282.1406656000181,Uhr,nass,"['Uhr', 'nass']",control,1,"['Socke', 'Lampe', 'Hut', 'Stift', 'Eimer', 'Tasse', 'Kiste', 'Kette', 'Schere', 'Löffel', 'Tasche', 'Blume', 'Trommel', 'Hammer', 'Brille', 'Ring', 'Vase', 'Uhr', 'Schlüssel', 'Buch', 'Flasche', 'Fahrrad']","['kalt', 'krumm', 'klobig', 'sauber', 'gut', 'elegant', 'kratzig', 'breit', 'glänzend', 'rustikal', 'durchsichtig', 'niedlich', 'flach', 'dick', 'winzig', 'lustig', 'sportlich', 'nass']",1,1.3095317000406794,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-18_11h35.31.687,watkins1,2023.2.3,99.65390205429243,68,2023-12-18 11h35.39.516943 +0000,
,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,282.1498902000021,,,,,,,,,,282.14115599996876,282.6321629000013,,,3,3.150791499996558,,,,,,,,,,,,,,,,,,,,,282.6321920999908,288.63457819999894,Schlüssel,glatt,"['Schlüssel', 'glatt']",restudy_diff,1,"['Socke', 'Lampe', 'Hut', 'Stift', 'Eimer', 'Tasse', 'Kiste', 'Kette', 'Schere', 'Löffel', 'Tasche', 'Blume', 'Trommel', 'Hammer', 'Brille', 'Ring', 'Vase', 'Uhr', 'Schlüssel', 'Buch', 'Flasche', 'Fahrrad']","['kalt', 'krumm', 'klobig', 'sauber', 'gut', 'elegant', 'kratzig', 'breit', 'glänzend', 'rustikal', 'durchsichtig', 'niedlich', 'flach', 'dick', 'winzig', 'lustig', 'sportlich', 'nass', 'glatt']",3,3.150791499996558,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-18_11h35.31.687,watkins1,2023.2.3,99.65390205429243,68,2023-12-18 11h35.39.516943 +0000,
,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,288.64454920002026,,,,,,,,,,288.63506479997886,289.12702539999736,,,3,2.7052660000044852,,,,,,,,,,,,,,,,,,,,,289.1270362000214,295.12986159999855,Buch,bunt,"['Buch', 'bunt']",control,1,"['Socke', 'Lampe', 'Hut', 'Stift', 'Eimer', 'Tasse', 'Kiste', 'Kette', 'Schere', 'Löffel', 'Tasche', 'Blume', 'Trommel', 'Hammer', 'Brille', 'Ring', 'Vase', 'Uhr', 'Schlüssel', 'Buch', 'Flasche', 'Fahrrad']","['kalt', 'krumm', 'klobig', 'sauber', 'gut', 'elegant', 'kratzig', 'breit', 'glänzend', 'rustikal', 'durchsichtig', 'niedlich', 'flach', 'dick', 'winzig', 'lustig', 'sportlich', 'nass', 'glatt', 'bunt']",3,2.7052660000044852,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023-12-18_11h35.31.687,watkins1,2023.2.3,99.65390205429243,68,2023-12-18 11h35.39.516943 +0000,
