Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,scale_answer_6.rt,scale_answer_6.duration,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_4.rt,scale_answer_4.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,correct,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_continue_2.rt,key_continue_2.duration,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12019230000441894,0.12025929999072105,0.12026769999647513,6.233641300001182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-23_11h22.21.740,watkins1,2023.2.3,99.74057472883086,99,2024-01-23 11h22.29.724949 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.233690700028092,45.973631000029854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-23_11h22.21.740,watkins1,2023.2.3,99.74057472883086,99,2024-01-23 11h22.29.724949 +0000,
,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,46.98720149998553,,,,,,,,45.973647099977825,46.97718819999136,53.48257039999589,53.973640299984254,47.46907629998168,53.48240560002159,2,3.5940847999881953,None,53.973649899999145,59.98102539998945,2,3.5940847999881953,None,59.981331899994984,59.98135730001377,59.98136470001191,59.98144870001124,,None,None,59.98161120002624,59.98163290001685,59.98163990001194,59.981713699991815,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-23_11h22.21.740,watkins1,2023.2.3,99.74057472883086,99,2024-01-23 11h22.29.724949 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.98182899999665,66.86525149998488,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-23_11h22.21.740,watkins1,2023.2.3,99.74057472883086,99,2024-01-23 11h22.29.724949 +0000,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,67.87897239997983,,,,,,,,66.86526829999639,67.86889039998641,67.86934909998672,68.36097510001855,,,1,3.1994577000150457,,,,,,,,,,,,,,,,,,,,,68.36098549998133,74.36159270000644,Kerze,neu,"['Kerze', 'neu']",restudy_diff,1,"['Kerze', 'Hammer', 'Ring', 'Rucksack', 'Blume', 'Telefon', 'Fahrrad', 'Buch', 'Kette', 'Uhr', 'Eimer', 'Kamera', 'Lampe', 'Geige', 'Brille', 'Würfel', 'Schere', 'Stift', 'Hut', 'Tasse', 'Schlüssel', 'Trommel']",['neu'],1,3.1994577000150457,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-23_11h22.21.740,watkins1,2023.2.3,99.74057472883086,99,2024-01-23 11h22.29.724949 +0000,
,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,74.37104160001036,,,,,,,,,,74.36219740001252,74.8531480000238,,,3,3.438317799998913,,,,,,,,,,,,,,,,,,,,,74.85315839998657,80.85587490000762,Hammer,lang,"['Hammer', 'lang']",restudy_diff,1,"['Kerze', 'Hammer', 'Ring', 'Rucksack', 'Blume', 'Telefon', 'Fahrrad', 'Buch', 'Kette', 'Uhr', 'Eimer', 'Kamera', 'Lampe', 'Geige', 'Brille', 'Würfel', 'Schere', 'Stift', 'Hut', 'Tasse', 'Schlüssel', 'Trommel']","['neu', 'lang']",3,3.438317799998913,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-23_11h22.21.740,watkins1,2023.2.3,99.74057472883086,99,2024-01-23 11h22.29.724949 +0000,
,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,80.86540690000402,,,,,,,,,,80.85635690001072,81.34758750000037,,,2,3.9682813999825157,,,,,,,,,,,,,,,,,,,,,81.34759770001983,87.34980239998549,Ring,zart,"['Ring', 'zart']",restudy_diff,1,"['Kerze', 'Hammer', 'Ring', 'Rucksack', 'Blume', 'Telefon', 'Fahrrad', 'Buch', 'Kette', 'Uhr', 'Eimer', 'Kamera', 'Lampe', 'Geige', 'Brille', 'Würfel', 'Schere', 'Stift', 'Hut', 'Tasse', 'Schlüssel', 'Trommel']","['neu', 'lang', 'zart']",2,3.9682813999825157,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-23_11h22.21.740,watkins1,2023.2.3,99.74057472883086,99,2024-01-23 11h22.29.724949 +0000,
,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,87.35929699998815,,,,,,,,,,87.35027589998208,87.841236200009,,,1,3.0105596000212245,,,,,,,,,,,,,,,,,,,,,87.8412463000277,93.84365240001353,Rucksack,kalt,"['Rucksack', 'kalt']",restudy_diff,1,"['Kerze', 'Hammer', 'Ring', 'Rucksack', 'Blume', 'Telefon', 'Fahrrad', 'Buch', 'Kette', 'Uhr', 'Eimer', 'Kamera', 'Lampe', 'Geige', 'Brille', 'Würfel', 'Schere', 'Stift', 'Hut', 'Tasse', 'Schlüssel', 'Trommel']","['neu', 'lang', 'zart', 'kalt']",1,3.0105596000212245,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-23_11h22.21.740,watkins1,2023.2.3,99.74057472883086,99,2024-01-23 11h22.29.724949 +0000,
,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,93.85315219999757,,,,,,,,,,93.84413959999802,94.33517650002614,,,3,2.7088251000386663,,,,,,,,,,,,,,,,,,,,,94.3351871999912,100.33941740001319,Blume,hübsch,"['Blume', 'hübsch']",control,1,"['Kerze', 'Hammer', 'Ring', 'Rucksack', 'Blume', 'Telefon', 'Fahrrad', 'Buch', 'Kette', 'Uhr', 'Eimer', 'Kamera', 'Lampe', 'Geige', 'Brille', 'Würfel', 'Schere', 'Stift', 'Hut', 'Tasse', 'Schlüssel', 'Trommel']","['neu', 'lang', 'zart', 'kalt', 'hübsch']",3,2.7088251000386663,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-23_11h22.21.740,watkins1,2023.2.3,99.74057472883086,99,2024-01-23 11h22.29.724949 +0000,
,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,100.34891220001737,,,,,,,,,,100.33992100000614,100.83083400002215,,,1,3.0054344999953173,,,,,,,,,,,,,,,,,,,,,100.83084459998645,106.83894430001965,Telefon,bunt,"['Telefon', 'bunt']",control,1,"['Kerze', 'Hammer', 'Ring', 'Rucksack', 'Blume', 'Telefon', 'Fahrrad', 'Buch', 'Kette', 'Uhr', 'Eimer', 'Kamera', 'Lampe', 'Geige', 'Brille', 'Würfel', 'Schere', 'Stift', 'Hut', 'Tasse', 'Schlüssel', 'Trommel']","['neu', 'lang', 'zart', 'kalt', 'hübsch', 'bunt']",1,3.0054344999953173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2024-01-23_11h22.21.740,watkins1,2023.2.3,99.74057472883086,99,2024-01-23 11h22.29.724949 +0000,
