Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,correct,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,121.86622930015437,,,,,,,,,,121.85727849998511,122.34833490010351,,,2,3.351109700044617,,,,,,,,,,,,,,,,,,,,,122.34834609995596,128.35763610014692,Schere,matt,"['Schere', 'matt']",restudy,3,"['Schlüssel', 'Kette', 'Geige', 'Eimer', 'Socke', 'Vase', 'Schere', 'Tasche', 'Jacke', 'Würfel', 'Bürste', 'Rucksack', 'Flasche', 'Blume', 'Buch', 'Ring', 'Hut', 'Brille', 'Telefon', 'Löffel', 'Kamera', 'Stift', 'Tasse', 'Hammer', 'Trommel', 'Lampe', 'Kiste', 'Fahrrad', 'Uhr', 'Kerze']","['lustig', 'dunkel', 'lang', 'schlicht', 'glänzend', 'niedlich', 'matt']",2,3.351109700044617,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_10h02.04.226,watkins1,2023.2.3,99.72893668300219,42,2023-12-05 10h02.17.161804 +0000,
,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,128.36710819997825,,,,,,,,,,128.35816020006314,128.849152199924,,,3,3.929101799847558,,,,,,,,,,,,,,,,,,,,,128.84916250011884,134.85246170009486,Tasche,robust,"['Tasche', 'robust']",test_adj,3,"['Schlüssel', 'Kette', 'Geige', 'Eimer', 'Socke', 'Vase', 'Schere', 'Tasche', 'Jacke', 'Würfel', 'Bürste', 'Rucksack', 'Flasche', 'Blume', 'Buch', 'Ring', 'Hut', 'Brille', 'Telefon', 'Löffel', 'Kamera', 'Stift', 'Tasse', 'Hammer', 'Trommel', 'Lampe', 'Kiste', 'Fahrrad', 'Uhr', 'Kerze']","['lustig', 'dunkel', 'lang', 'schlicht', 'glänzend', 'niedlich', 'matt', 'robust']",3,3.929101799847558,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_10h02.04.226,watkins1,2023.2.3,99.72893668300219,42,2023-12-05 10h02.17.161804 +0000,
,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,134.8619760000147,,,,,,,,,,134.85299080004916,135.3441203001421,,,3,1.4978473000228405,,,,,,,,,,,,,,,,,,,,,135.3441310999915,141.35366100003012,Jacke,schwer,"['Jacke', 'schwer']",restudy,3,"['Schlüssel', 'Kette', 'Geige', 'Eimer', 'Socke', 'Vase', 'Schere', 'Tasche', 'Jacke', 'Würfel', 'Bürste', 'Rucksack', 'Flasche', 'Blume', 'Buch', 'Ring', 'Hut', 'Brille', 'Telefon', 'Löffel', 'Kamera', 'Stift', 'Tasse', 'Hammer', 'Trommel', 'Lampe', 'Kiste', 'Fahrrad', 'Uhr', 'Kerze']","['lustig', 'dunkel', 'lang', 'schlicht', 'glänzend', 'niedlich', 'matt', 'robust', 'schwer']",3,1.4978473000228405,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_10h02.04.226,watkins1,2023.2.3,99.72893668300219,42,2023-12-05 10h02.17.161804 +0000,
,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,141.36317460006103,,,,,,,,,,141.35418800008483,141.84526240010746,,,3,2.8762153000570834,,,,,,,,,,,,,,,,,,,,,141.8452739000786,147.85425879992545,Würfel,rustikal,"['Würfel', 'rustikal']",test_adj,3,"['Schlüssel', 'Kette', 'Geige', 'Eimer', 'Socke', 'Vase', 'Schere', 'Tasche', 'Jacke', 'Würfel', 'Bürste', 'Rucksack', 'Flasche', 'Blume', 'Buch', 'Ring', 'Hut', 'Brille', 'Telefon', 'Löffel', 'Kamera', 'Stift', 'Tasse', 'Hammer', 'Trommel', 'Lampe', 'Kiste', 'Fahrrad', 'Uhr', 'Kerze']","['lustig', 'dunkel', 'lang', 'schlicht', 'glänzend', 'niedlich', 'matt', 'robust', 'schwer', 'rustikal']",3,2.8762153000570834,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_10h02.04.226,watkins1,2023.2.3,99.72893668300219,42,2023-12-05 10h02.17.161804 +0000,
,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,147.86383310006931,,,,,,,,,,147.85478150006384,148.34591379994527,,,2,2.9044814000371844,,,,,,,,,,,,,,,,,,,,,148.3459246000275,154.35498620010912,Bürste,breit,"['Bürste', 'breit']",restudy,3,"['Schlüssel', 'Kette', 'Geige', 'Eimer', 'Socke', 'Vase', 'Schere', 'Tasche', 'Jacke', 'Würfel', 'Bürste', 'Rucksack', 'Flasche', 'Blume', 'Buch', 'Ring', 'Hut', 'Brille', 'Telefon', 'Löffel', 'Kamera', 'Stift', 'Tasse', 'Hammer', 'Trommel', 'Lampe', 'Kiste', 'Fahrrad', 'Uhr', 'Kerze']","['lustig', 'dunkel', 'lang', 'schlicht', 'glänzend', 'niedlich', 'matt', 'robust', 'schwer', 'rustikal', 'breit']",2,2.9044814000371844,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_10h02.04.226,watkins1,2023.2.3,99.72893668300219,42,2023-12-05 10h02.17.161804 +0000,
,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,154.36446249997243,,,,,,,,,,154.35551000013947,154.8464848001022,,,1,3.115960500203073,,,,,,,,,,,,,,,,,,,,,154.84649570006877,160.85178490006365,Rucksack,krumm,"['Rucksack', 'krumm']",restudy,3,"['Schlüssel', 'Kette', 'Geige', 'Eimer', 'Socke', 'Vase', 'Schere', 'Tasche', 'Jacke', 'Würfel', 'Bürste', 'Rucksack', 'Flasche', 'Blume', 'Buch', 'Ring', 'Hut', 'Brille', 'Telefon', 'Löffel', 'Kamera', 'Stift', 'Tasse', 'Hammer', 'Trommel', 'Lampe', 'Kiste', 'Fahrrad', 'Uhr', 'Kerze']","['lustig', 'dunkel', 'lang', 'schlicht', 'glänzend', 'niedlich', 'matt', 'robust', 'schwer', 'rustikal', 'breit', 'krumm']",1,3.115960500203073,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_10h02.04.226,watkins1,2023.2.3,99.72893668300219,42,2023-12-05 10h02.17.161804 +0000,
,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,160.8613279000856,,,,,,,,,,160.85231729992665,161.3434944001492,,,3,1.6833651999477297,,,,,,,,,,,,,,,,,,,,,161.34350459999405,167.34907760005444,Flasche,glatt,"['Flasche', 'glatt']",test_adj,3,"['Schlüssel', 'Kette', 'Geige', 'Eimer', 'Socke', 'Vase', 'Schere', 'Tasche', 'Jacke', 'Würfel', 'Bürste', 'Rucksack', 'Flasche', 'Blume', 'Buch', 'Ring', 'Hut', 'Brille', 'Telefon', 'Löffel', 'Kamera', 'Stift', 'Tasse', 'Hammer', 'Trommel', 'Lampe', 'Kiste', 'Fahrrad', 'Uhr', 'Kerze']","['lustig', 'dunkel', 'lang', 'schlicht', 'glänzend', 'niedlich', 'matt', 'robust', 'schwer', 'rustikal', 'breit', 'krumm', 'glatt']",3,1.6833651999477297,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_10h02.04.226,watkins1,2023.2.3,99.72893668300219,42,2023-12-05 10h02.17.161804 +0000,
,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,167.35855370014906,,,,,,,,,,167.34960590000264,167.84046229999512,,,3,4.114981299964711,,,,,,,,,,,,,,,,,,,,,167.84047339996323,173.8421229000669,Blume,kurz,"['Blume', 'kurz']",test_adj,3,"['Schlüssel', 'Kette', 'Geige', 'Eimer', 'Socke', 'Vase', 'Schere', 'Tasche', 'Jacke', 'Würfel', 'Bürste', 'Rucksack', 'Flasche', 'Blume', 'Buch', 'Ring', 'Hut', 'Brille', 'Telefon', 'Löffel', 'Kamera', 'Stift', 'Tasse', 'Hammer', 'Trommel', 'Lampe', 'Kiste', 'Fahrrad', 'Uhr', 'Kerze']","['lustig', 'dunkel', 'lang', 'schlicht', 'glänzend', 'niedlich', 'matt', 'robust', 'schwer', 'rustikal', 'breit', 'krumm', 'glatt', 'kurz']",3,4.114981299964711,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_10h02.04.226,watkins1,2023.2.3,99.72893668300219,42,2023-12-05 10h02.17.161804 +0000,
,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,173.85160710010678,,,,,,,,,,173.84265030012466,174.3335975999944,,,2,2.045993600040674,,,,,,,,,,,,,,,,,,,,,174.33360769995488,180.34221399994567,Buch,zart,"['Buch', 'zart']",test_adj,3,"['Schlüssel', 'Kette', 'Geige', 'Eimer', 'Socke', 'Vase', 'Schere', 'Tasche', 'Jacke', 'Würfel', 'Bürste', 'Rucksack', 'Flasche', 'Blume', 'Buch', 'Ring', 'Hut', 'Brille', 'Telefon', 'Löffel', 'Kamera', 'Stift', 'Tasse', 'Hammer', 'Trommel', 'Lampe', 'Kiste', 'Fahrrad', 'Uhr', 'Kerze']","['lustig', 'dunkel', 'lang', 'schlicht', 'glänzend', 'niedlich', 'matt', 'robust', 'schwer', 'rustikal', 'breit', 'krumm', 'glatt', 'kurz', 'zart']",2,2.045993600040674,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_10h02.04.226,watkins1,2023.2.3,99.72893668300219,42,2023-12-05 10h02.17.161804 +0000,
,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,180.3516691001132,,,,,,,,,,180.34274360002019,180.8336350999307,,,2,2.168510500108823,,,,,,,,,,,,,,,,,,,,,180.83364610001445,186.83510349993594,Ring,groß,"['Ring', 'groß']",restudy,3,"['Schlüssel', 'Kette', 'Geige', 'Eimer', 'Socke', 'Vase', 'Schere', 'Tasche', 'Jacke', 'Würfel', 'Bürste', 'Rucksack', 'Flasche', 'Blume', 'Buch', 'Ring', 'Hut', 'Brille', 'Telefon', 'Löffel', 'Kamera', 'Stift', 'Tasse', 'Hammer', 'Trommel', 'Lampe', 'Kiste', 'Fahrrad', 'Uhr', 'Kerze']","['lustig', 'dunkel', 'lang', 'schlicht', 'glänzend', 'niedlich', 'matt', 'robust', 'schwer', 'rustikal', 'breit', 'krumm', 'glatt', 'kurz', 'zart', 'groß']",2,2.168510500108823,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_10h02.04.226,watkins1,2023.2.3,99.72893668300219,42,2023-12-05 10h02.17.161804 +0000,
,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,186.84459520014934,,,,,,,,,,186.83564179996029,187.32648990000598,,,1,2.5561550999991596,,,,,,,,,,,,,,,,,,,,,187.32650059997104,193.33694970002398,Hut,biegsam,"['Hut', 'biegsam']",test_adj,3,"['Schlüssel', 'Kette', 'Geige', 'Eimer', 'Socke', 'Vase', 'Schere', 'Tasche', 'Jacke', 'Würfel', 'Bürste', 'Rucksack', 'Flasche', 'Blume', 'Buch', 'Ring', 'Hut', 'Brille', 'Telefon', 'Löffel', 'Kamera', 'Stift', 'Tasse', 'Hammer', 'Trommel', 'Lampe', 'Kiste', 'Fahrrad', 'Uhr', 'Kerze']","['lustig', 'dunkel', 'lang', 'schlicht', 'glänzend', 'niedlich', 'matt', 'robust', 'schwer', 'rustikal', 'breit', 'krumm', 'glatt', 'kurz', 'zart', 'groß', 'biegsam']",1,2.5561550999991596,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_10h02.04.226,watkins1,2023.2.3,99.72893668300219,42,2023-12-05 10h02.17.161804 +0000,
,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,193.3464343000669,,,,,,,,,,193.3374755999539,193.82841690001078,,,1,1.5587347000837326,,,,,,,,,,,,,,,,,,,,,193.82842779997736,199.83064329996705,Brille,nachhaltig,"['Brille', 'nachhaltig']",restudy,3,"['Schlüssel', 'Kette', 'Geige', 'Eimer', 'Socke', 'Vase', 'Schere', 'Tasche', 'Jacke', 'Würfel', 'Bürste', 'Rucksack', 'Flasche', 'Blume', 'Buch', 'Ring', 'Hut', 'Brille', 'Telefon', 'Löffel', 'Kamera', 'Stift', 'Tasse', 'Hammer', 'Trommel', 'Lampe', 'Kiste', 'Fahrrad', 'Uhr', 'Kerze']","['lustig', 'dunkel', 'lang', 'schlicht', 'glänzend', 'niedlich', 'matt', 'robust', 'schwer', 'rustikal', 'breit', 'krumm', 'glatt', 'kurz', 'zart', 'groß', 'biegsam', 'nachhaltig']",1,1.5587347000837326,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_10h02.04.226,watkins1,2023.2.3,99.72893668300219,42,2023-12-05 10h02.17.161804 +0000,
,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,199.84011420002207,,,,,,,,,,199.831181100104,200.3221805000212,,,3,1.9292458000127226,,,,,,,,,,,,,,,,,,,,,200.32219119998626,206.33097330015153,Telefon,neu,"['Telefon', 'neu']",test_adj,3,"['Schlüssel', 'Kette', 'Geige', 'Eimer', 'Socke', 'Vase', 'Schere', 'Tasche', 'Jacke', 'Würfel', 'Bürste', 'Rucksack', 'Flasche', 'Blume', 'Buch', 'Ring', 'Hut', 'Brille', 'Telefon', 'Löffel', 'Kamera', 'Stift', 'Tasse', 'Hammer', 'Trommel', 'Lampe', 'Kiste', 'Fahrrad', 'Uhr', 'Kerze']","['lustig', 'dunkel', 'lang', 'schlicht', 'glänzend', 'niedlich', 'matt', 'robust', 'schwer', 'rustikal', 'breit', 'krumm', 'glatt', 'kurz', 'zart', 'groß', 'biegsam', 'nachhaltig', 'neu']",3,1.9292458000127226,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2023-12-05_10h02.04.226,watkins1,2023.2.3,99.72893668300219,42,2023-12-05 10h02.17.161804 +0000,
