subject_nr,blocknr,trialnr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1,vis_option_6_resp,vis_option_5_resp,vis_option_4_resp,vis_option_3_resp,vis_option_2_resp,vis_option_1_resp,time_gesehen_form,time_trial_logger
22,1,0,cs30.bmp,pos,30,2345.jpg,1000,maske_8.bmp,500,maske_1.bmp,970,cs30.bmp,cs19.bmp,cs14.bmp,cs24.bmp,cs5.bmp,cs23.bmp,no,yes,no,no,no,no,466416,475870
22,1,1,cs24.bmp,pos,30,5910.JPG,1000,maske_1.bmp,500,maske_6.bmp,970,cs30.bmp,cs14.bmp,cs25.bmp,cs5.bmp,cs24.bmp,cs3.bmp,no,no,no,no,yes,no,478452,481838
22,1,2,cs11.bmp,neg,30,9340.JPG,1000,maske_3.bmp,500,maske_4.bmp,970,cs28.bmp,cs27.bmp,cs9.bmp,cs1.bmp,cs11.bmp,cs26.bmp,no,yes,no,no,no,no,484311,486710
22,1,3,cs16.bmp,neu,100,2575.jpg,1000,maske_2.bmp,500,maske_6.bmp,900,2220.jpg,1935.jpg,2575.jpg,7820.jpg,7080.jpg,2635.jpg,no,no,no,no,yes,no,489170,497262
22,1,4,cs13.bmp,pos,30,2660.jpg,1000,maske_9.bmp,500,maske_6.bmp,970,cs13.bmp,cs2.bmp,cs22.bmp,cs23.bmp,cs30.bmp,cs3.bmp,no,no,no,no,no,yes,499723,502622
22,1,5,cs2.bmp,pos,30,1710.JPG,1000,maske_9.bmp,500,maske_8.bmp,970,cs25.bmp,cs2.bmp,cs30.bmp,cs24.bmp,cs14.bmp,cs22.bmp,no,no,no,yes,no,no,505087,507877
22,1,6,cs27.bmp,neg,30,9290.jpg,1000,maske_7.bmp,500,maske_2.bmp,970,cs1.bmp,cs21.bmp,cs6.bmp,cs11.bmp,cs15.bmp,cs27.bmp,no,no,no,no,no,yes,510334,512990
22,1,7,cs5.bmp,pos,30,2040.jpg,1000,maske_5.bmp,500,maske_1.bmp,970,cs5.bmp,cs23.bmp,cs13.bmp,cs25.bmp,cs7.bmp,cs30.bmp,no,no,no,yes,no,no,515453,519766
22,1,8,cs18.bmp,neu,100,2635.jpg,1000,maske_1.bmp,500,maske_7.bmp,900,1935.jpg,2575.jpg,7490.jpg,7233.jpg,2635.jpg,5510.jpg,no,no,no,no,yes,no,522230,523582
22,1,9,cs15.bmp,neg,30,2205.jpg,1000,maske_7.bmp,500,maske_2.bmp,970,cs15.bmp,cs6.bmp,cs21.bmp,cs1.bmp,cs11.bmp,cs9.bmp,yes,no,no,no,no,no,526041,527621
22,1,10,cs30.bmp,pos,30,1440.jpg,1000,maske_10.bmp,500,maske_7.bmp,970,cs25.bmp,cs2.bmp,cs19.bmp,cs30.bmp,cs3.bmp,cs13.bmp,no,no,no,yes,no,no,530089,531990
22,1,11,cs4.bmp,neu,900,5535.jpg,1000,maske_3.bmp,500,maske_2.bmp,100,5510.jpg,5535.jpg,7640.jpg,3550.2.jpg,7233.jpg,7820.jpg,no,yes,no,no,no,no,534489,535822
22,1,12,cs14.bmp,pos,100,2040.jpg,1000,maske_9.bmp,500,maske_3.bmp,900,cs2.bmp,cs14.bmp,cs30.bmp,cs24.bmp,cs19.bmp,cs3.bmp,no,yes,no,no,no,no,538289,540150
22,1,13,cs19.bmp,pos,900,1463.jpg,1000,maske_9.bmp,500,maske_11.bmp,100,cs7.bmp,cs24.bmp,cs19.bmp,cs14.bmp,cs23.bmp,cs22.bmp,no,no,yes,no,no,no,542606,545061
22,1,14,cs26.bmp,neg,30,9342.jpg,1000,maske_1.bmp,500,maske_11.bmp,970,cs28.bmp,cs10.bmp,cs15.bmp,cs12.bmp,cs26.bmp,cs21.bmp,no,yes,no,no,no,no,547524,548990
22,1,15,cs16.bmp,neu,100,7211.jpg,1000,maske_1.bmp,500,maske_3.bmp,900,7233.jpg,7620.JPG,7004.jpg,3550.2.jpg,7211.jpg,7640.jpg,no,no,no,no,yes,no,551466,552326
22,1,16,cs10.bmp,neg,100,9180.JPG,1000,maske_6.bmp,500,maske_9.bmp,900,cs15.bmp,cs11.bmp,cs12.bmp,cs1.bmp,cs27.bmp,cs10.bmp,no,no,no,no,no,yes,554795,556998
22,1,17,cs29.bmp,neg,900,9435.jpg,1000,maske_2.bmp,500,maske_9.bmp,100,cs6.bmp,cs21.bmp,cs29.bmp,cs1.bmp,cs10.bmp,cs11.bmp,no,no,yes,no,no,no,559466,561237
22,1,18,cs22.bmp,pos,30,2260.JPG,1000,maske_11.bmp,500,maske_3.bmp,970,cs24.bmp,cs22.bmp,cs14.bmp,cs23.bmp,cs25.bmp,cs3.bmp,no,yes,no,no,no,no,563700,565150
22,1,19,cs17.bmp,neu,30,5395.jpg,1000,maske_4.bmp,500,maske_6.bmp,970,5395.jpg,2580.jpg,7503.JPG,2220.jpg,7640.jpg,7830.jpg,yes,no,no,no,no,no,567619,570510
22,1,20,cs1.bmp,neg,100,9435.jpg,1000,maske_10.bmp,500,maske_11.bmp,900,cs11.bmp,cs12.bmp,cs1.bmp,cs28.bmp,cs9.bmp,cs10.bmp,no,no,yes,no,no,no,572960,574966
22,1,21,cs25.bmp,pos,100,1463.jpg,1000,maske_12.bmp,500,maske_8.bmp,900,cs19.bmp,cs5.bmp,cs25.bmp,cs7.bmp,cs2.bmp,cs23.bmp,no,no,yes,no,no,no,577431,579797
22,1,22,cs13.bmp,pos,30,1440.jpg,1000,maske_11.bmp,500,maske_10.bmp,970,cs19.bmp,cs7.bmp,cs14.bmp,cs13.bmp,cs3.bmp,cs30.bmp,no,yes,no,no,no,no,582243,583406
22,1,23,cs4.bmp,neu,900,7503.JPG,1000,maske_4.bmp,500,maske_1.bmp,100,7211.jpg,5920.JPG,7503.JPG,7830.jpg,2220.jpg,5455.jpg,no,no,yes,no,no,no,585867,587510
22,1,24,cs20.bmp,neu,30,4631.JPG,1000,maske_6.bmp,500,maske_4.bmp,970,5920.JPG,7550.jpg,5510.jpg,7004.jpg,4631.JPG,3550.2.jpg,no,no,no,no,yes,no,589972,591350
22,1,25,cs3.bmp,pos,30,2057.jpg,1000,maske_10.bmp,500,maske_4.bmp,970,cs23.bmp,cs3.bmp,cs19.bmp,cs30.bmp,cs13.bmp,cs22.bmp,no,no,no,no,yes,no,593807,594821
22,1,26,cs9.bmp,neg,30,3300.jpg,1000,maske_1.bmp,500,maske_5.bmp,970,cs29.bmp,cs6.bmp,cs9.bmp,cs10.bmp,cs28.bmp,cs26.bmp,no,no,no,yes,no,no,597278,598702
22,1,27,cs22.bmp,pos,30,5910.JPG,1000,maske_8.bmp,500,maske_2.bmp,970,cs7.bmp,cs5.bmp,cs3.bmp,cs14.bmp,cs22.bmp,cs2.bmp,no,no,no,no,no,yes,601161,602334
22,1,28,cs6.bmp,neg,30,9280.jpg,1000,maske_4.bmp,500,maske_1.bmp,970,cs29.bmp,cs26.bmp,cs21.bmp,cs28.bmp,cs6.bmp,cs10.bmp,no,no,no,no,yes,no,604796,605638
22,1,29,cs26.bmp,neg,30,7359.jpg,1000,maske_9.bmp,500,maske_10.bmp,970,cs29.bmp,cs12.bmp,cs10.bmp,cs15.bmp,cs26.bmp,cs28.bmp,yes,no,no,no,no,no,608102,609118
