subject_nr,blocknr,trialnr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1,vis_option_6_resp,vis_option_5_resp,vis_option_4_resp,vis_option_3_resp,vis_option_2_resp,vis_option_1_resp,time_gesehen_form,time_trial_logger
2,1,0,cs6.bmp,pos,30,2311.jpg,1000,maske_8.bmp,500,maske_11.bmp,970,cs6.bmp,cs27.bmp,cs4.bmp,cs24.bmp,cs22.bmp,cs1.bmp,no,no,no,no,no,yes,128309,134283
2,1,1,cs12.bmp,neg,30,9432.jpg,1000,maske_1.bmp,500,maske_10.bmp,970,cs2.bmp,cs29.bmp,cs5.bmp,cs30.bmp,cs12.bmp,cs15.bmp,no,no,no,no,yes,no,136839,150113
2,1,2,cs4.bmp,pos,900,2340.JPG,1000,maske_6.bmp,500,maske_1.bmp,100,cs22.bmp,cs18.bmp,cs20.bmp,cs21.bmp,cs1.bmp,cs4.bmp,no,no,no,no,no,yes,152581,154318
2,1,3,cs17.bmp,neu,900,4631.JPG,1000,maske_3.bmp,500,maske_11.bmp,100,5920.JPG,7080.jpg,4631.JPG,7550.jpg,7490.jpg,7187.jpg,no,no,yes,no,no,no,156781,160347
2,1,4,cs18.bmp,pos,30,2260.JPG,1000,maske_9.bmp,500,maske_5.bmp,970,cs22.bmp,cs4.bmp,cs21.bmp,cs1.bmp,cs18.bmp,cs8.bmp,no,no,no,no,yes,no,162816,173532
2,1,5,cs21.bmp,pos,30,2050.jpg,1000,maske_7.bmp,500,maske_4.bmp,970,cs8.bmp,cs6.bmp,cs21.bmp,cs18.bmp,cs25.bmp,cs1.bmp,yes,no,no,no,no,no,175981,180414
2,1,6,cs14.bmp,neu,900,7490.jpg,1000,maske_2.bmp,500,maske_12.bmp,100,5535.jpg,7490.jpg,2580.jpg,7090.jpg,2220.jpg,1935.jpg,no,yes,no,no,no,no,182853,184049
2,1,7,cs21.bmp,pos,30,5831.jpg,1000,maske_3.bmp,500,maske_9.bmp,970,cs6.bmp,cs24.bmp,cs27.bmp,cs21.bmp,cs4.bmp,cs10.bmp,no,no,no,no,no,yes,186511,191755
2,1,8,cs6.bmp,pos,30,2550.jpg,1000,maske_10.bmp,500,maske_2.bmp,970,cs25.bmp,cs1.bmp,cs6.bmp,cs18.bmp,cs24.bmp,cs21.bmp,yes,no,no,no,no,no,194217,199955
2,1,9,cs7.bmp,neu,30,7000.jpg,1000,maske_8.bmp,500,maske_11.bmp,970,7504.jpg,7620.JPG,7000.jpg,5455.jpg,5731.jpg,2580.jpg,no,no,yes,no,no,no,202417,204353
