subject_nr,blocknr,trialnr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1,vis_option_6_resp,vis_option_5_resp,vis_option_4_resp,vis_option_3_resp,vis_option_2_resp,vis_option_1_resp,time_gesehen_form,time_trial_logger
30,1,0,cs30.bmp,neg,30,9611.jpg,1000,maske_2.bmp,500,maske_9.bmp,970,cs17.bmp,cs9.bmp,cs30.bmp,cs15.bmp,cs14.bmp,cs4.bmp,no,no,no,no,yes,no,74360,86096
30,1,1,cs9.bmp,neg,100,9265.jpg,1000,maske_5.bmp,500,maske_12.bmp,900,cs30.bmp,cs14.bmp,cs9.bmp,cs29.bmp,cs17.bmp,cs13.bmp,no,no,no,no,no,yes,88667,96121
30,1,2,cs21.bmp,neu,30,7830.jpg,1000,maske_6.bmp,500,maske_3.bmp,970,5731.jpg,7830.jpg,2580.jpg,7233.jpg,2575.jpg,7211.jpg,no,yes,no,no,no,no,98595,105153
30,1,3,cs4.bmp,neg,900,2900.1.jpg,1000,maske_7.bmp,500,maske_9.bmp,100,cs10.bmp,cs29.bmp,cs25.bmp,cs30.bmp,cs13.bmp,cs4.bmp,no,no,no,no,no,yes,107620,109289
30,1,4,cs21.bmp,neu,30,7233.jpg,1000,maske_5.bmp,500,maske_2.bmp,970,2580.jpg,1121.jpg,5740.jpg,7233.jpg,7504.jpg,2487.jpg,no,no,no,yes,no,no,111761,122497
30,1,5,cs18.bmp,neu,900,5455.jpg,1000,maske_10.bmp,500,maske_12.bmp,100,7233.jpg,5455.jpg,2620.jpg,5510.jpg,7504.jpg,2372.jpg,no,no,yes,no,no,no,124973,135456
30,1,6,cs27.bmp,pos,30,8420.JPG,1000,maske_6.bmp,500,maske_11.bmp,970,cs27.bmp,cs20.bmp,cs1.bmp,cs28.bmp,cs26.bmp,cs3.bmp,no,no,no,yes,no,no,137925,147873
30,1,7,cs16.bmp,pos,900,2071.jpg,1000,maske_10.bmp,500,maske_5.bmp,100,cs8.bmp,cs12.bmp,cs16.bmp,cs1.bmp,cs5.bmp,cs24.bmp,no,no,yes,no,no,no,150350,152264
30,1,8,cs23.bmp,neg,30,9430.JPG,1000,maske_8.bmp,500,maske_9.bmp,970,cs29.bmp,cs10.bmp,cs23.bmp,cs4.bmp,cs30.bmp,cs25.bmp,yes,no,no,no,no,no,154749,161089
30,1,9,cs16.bmp,pos,900,5830.JPG,1000,maske_3.bmp,500,maske_4.bmp,100,cs26.bmp,cs12.bmp,cs5.bmp,cs24.bmp,cs11.bmp,cs16.bmp,no,no,no,no,no,yes,163562,165313
30,1,10,cs22.bmp,neu,900,5395.jpg,1000,maske_5.bmp,500,maske_2.bmp,100,8211.jpg,1121.jpg,7620.JPG,5740.jpg,5395.jpg,7503.JPG,no,no,yes,no,no,no,167786,177801
30,1,11,cs6.bmp,neg,900,9342.jpg,1000,maske_1.bmp,500,maske_9.bmp,100,cs30.bmp,cs17.bmp,cs10.bmp,cs29.bmp,cs6.bmp,cs14.bmp,no,no,no,no,yes,no,180269,181585
30,1,12,cs13.bmp,neg,30,2053.JPG,1000,maske_12.bmp,500,maske_8.bmp,970,cs13.bmp,cs29.bmp,cs15.bmp,cs14.bmp,cs30.bmp,cs9.bmp,no,yes,no,no,no,no,184080,190464
30,1,13,cs20.bmp,pos,30,8540.JPG,1000,maske_11.bmp,500,maske_4.bmp,970,cs27.bmp,cs12.bmp,cs28.bmp,cs26.bmp,cs20.bmp,cs24.bmp,no,no,no,no,no,yes,192926,198953
30,1,14,cs3.bmp,pos,30,1750.JPG,1000,maske_2.bmp,500,maske_6.bmp,970,cs12.bmp,cs16.bmp,cs11.bmp,cs20.bmp,cs5.bmp,cs3.bmp,yes,no,no,no,no,no,201457,207312
30,1,15,cs5.bmp,pos,100,1721.jpg,1000,maske_11.bmp,500,maske_10.bmp,900,cs26.bmp,cs8.bmp,cs16.bmp,cs5.bmp,cs11.bmp,cs3.bmp,no,no,no,yes,no,no,209786,211473
30,1,16,cs8.bmp,pos,900,1920.JPG,1000,maske_3.bmp,500,maske_5.bmp,100,cs20.bmp,cs1.bmp,cs27.bmp,cs5.bmp,cs3.bmp,cs8.bmp,no,no,no,no,no,yes,213952,215433
30,1,17,cs29.bmp,neg,100,9611.jpg,1000,maske_9.bmp,500,maske_2.bmp,900,cs15.bmp,cs29.bmp,cs17.bmp,cs13.bmp,cs25.bmp,cs23.bmp,no,yes,no,no,no,no,217905,219336
30,1,18,cs19.bmp,neu,100,7080.jpg,1000,maske_12.bmp,500,maske_2.bmp,900,8211.jpg,3550.2.jpg,5740.jpg,7080.jpg,1121.jpg,5731.jpg,no,no,no,no,no,yes,221834,226792
30,1,19,cs17.bmp,neg,30,9180.JPG,1000,maske_9.bmp,500,maske_11.bmp,970,cs15.bmp,cs4.bmp,cs25.bmp,cs6.bmp,cs14.bmp,cs17.bmp,yes,no,no,no,no,no,229281,236105
30,1,20,cs24.bmp,pos,30,2150.JPG,1000,maske_1.bmp,500,maske_2.bmp,970,cs12.bmp,cs24.bmp,cs26.bmp,cs8.bmp,cs28.bmp,cs5.bmp,no,no,yes,no,no,no,238587,243360
30,1,21,cs30.bmp,neg,30,3300.jpg,1000,maske_10.bmp,500,maske_6.bmp,970,cs25.bmp,cs14.bmp,cs4.bmp,cs30.bmp,cs6.bmp,cs10.bmp,yes,no,no,no,no,no,245846,253537
30,1,22,cs4.bmp,neg,900,3181.jpg,1000,maske_12.bmp,500,maske_1.bmp,100,cs23.bmp,cs9.bmp,cs30.bmp,cs15.bmp,cs4.bmp,cs17.bmp,no,no,no,no,yes,no,256023,257408
30,1,23,cs10.bmp,neg,30,9611.jpg,1000,maske_7.bmp,500,maske_12.bmp,970,cs23.bmp,cs10.bmp,cs9.bmp,cs25.bmp,cs4.bmp,cs6.bmp,no,no,yes,no,no,no,259881,266041
30,1,24,cs17.bmp,neg,30,9520.JPG,1000,maske_10.bmp,500,maske_5.bmp,970,cs30.bmp,cs15.bmp,cs10.bmp,cs13.bmp,cs17.bmp,cs25.bmp,yes,no,no,no,no,no,268517,275368
30,1,25,cs25.bmp,neg,30,9530.JPG,1000,maske_12.bmp,500,maske_7.bmp,970,cs14.bmp,cs13.bmp,cs23.bmp,cs6.bmp,cs10.bmp,cs25.bmp,no,yes,no,no,no,no,277834,282353
30,1,26,cs11.bmp,pos,30,1920.JPG,1000,maske_3.bmp,500,maske_10.bmp,970,cs3.bmp,cs5.bmp,cs11.bmp,cs24.bmp,cs27.bmp,cs16.bmp,no,no,no,no,yes,no,284823,294088
30,1,27,cs2.bmp,neu,30,4631.JPG,1000,maske_7.bmp,500,maske_8.bmp,970,7000.jpg,2487.jpg,4631.JPG,5455.jpg,2580.jpg,7490.jpg,no,no,yes,no,no,no,296552,297937
30,1,28,cs6.bmp,neg,900,7359.jpg,1000,maske_7.bmp,500,maske_1.bmp,100,cs17.bmp,cs23.bmp,cs10.bmp,cs9.bmp,cs13.bmp,cs6.bmp,no,no,no,no,no,yes,300413,301593
30,1,29,cs12.bmp,pos,100,5831.jpg,1000,maske_2.bmp,500,maske_5.bmp,900,cs3.bmp,cs8.bmp,cs20.bmp,cs11.bmp,cs12.bmp,cs1.bmp,no,no,no,no,yes,no,304060,305921
30,1,30,cs28.bmp,pos,30,2550.jpg,1000,maske_9.bmp,500,maske_12.bmp,970,cs8.bmp,cs28.bmp,cs12.bmp,cs3.bmp,cs5.bmp,cs11.bmp,yes,no,no,no,no,no,308388,313344
30,1,31,cs27.bmp,pos,30,2071.jpg,1000,maske_3.bmp,500,maske_11.bmp,970,cs27.bmp,cs24.bmp,cs16.bmp,cs5.bmp,cs20.bmp,cs1.bmp,no,yes,no,no,no,no,315813,323761
30,1,32,cs13.bmp,neg,30,3300.jpg,1000,maske_5.bmp,500,maske_9.bmp,970,cs13.bmp,cs14.bmp,cs30.bmp,cs9.bmp,cs29.bmp,cs6.bmp,no,no,no,no,no,yes,326247,333049
30,1,33,cs26.bmp,pos,30,1920.JPG,1000,maske_11.bmp,500,maske_1.bmp,970,cs28.bmp,cs26.bmp,cs27.bmp,cs8.bmp,cs16.bmp,cs12.bmp,no,no,yes,no,no,no,335519,341753
30,1,34,cs9.bmp,neg,100,7359.jpg,1000,maske_3.bmp,500,maske_9.bmp,900,cs9.bmp,cs10.bmp,cs29.bmp,cs23.bmp,cs13.bmp,cs6.bmp,yes,no,no,no,no,no,344225,353433
30,1,35,cs23.bmp,neg,30,2276.jpg,1000,maske_2.bmp,500,maske_8.bmp,970,cs25.bmp,cs23.bmp,cs9.bmp,cs15.bmp,cs29.bmp,cs17.bmp,no,no,no,no,no,yes,355896,362344
30,1,36,cs1.bmp,pos,30,8540.JPG,1000,maske_10.bmp,500,maske_12.bmp,970,cs27.bmp,cs24.bmp,cs3.bmp,cs1.bmp,cs11.bmp,cs5.bmp,no,yes,no,no,no,no,364813,371777
30,1,37,cs1.bmp,pos,30,2341.jpg,1000,maske_12.bmp,500,maske_10.bmp,970,cs12.bmp,cs3.bmp,cs1.bmp,cs20.bmp,cs24.bmp,cs26.bmp,no,no,no,no,yes,no,374249,379488
