subject_nr,blocknr,trialnr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1,vis_option_6_resp,vis_option_5_resp,vis_option_4_resp,vis_option_3_resp,vis_option_2_resp,vis_option_1_resp,time_gesehen_form,time_trial_logger
51,1,0,cs24.bmp,neg,900,9000.jpg,1000,maske_3.bmp,500,maske_1.bmp,100,cs25.bmp,cs10.bmp,cs1.bmp,cs27.bmp,cs24.bmp,cs9.bmp,no,no,no,no,yes,no,72943,74340
51,1,1,cs18.bmp,pos,30,2260.JPG,1000,maske_12.bmp,500,maske_8.bmp,970,cs22.bmp,cs19.bmp,cs30.bmp,cs29.bmp,cs18.bmp,cs15.bmp,no,no,no,yes,no,no,76919,84283
51,1,2,cs22.bmp,pos,30,2091.jpg,1000,maske_12.bmp,500,maske_10.bmp,970,cs19.bmp,cs22.bmp,cs23.bmp,cs15.bmp,cs7.bmp,cs4.bmp,no,no,no,no,yes,no,86742,91820
51,1,3,cs10.bmp,neg,30,9611.jpg,1000,maske_5.bmp,500,maske_1.bmp,970,cs1.bmp,cs9.bmp,cs10.bmp,cs5.bmp,cs24.bmp,cs11.bmp,no,no,no,yes,no,no,94284,102467
51,1,4,cs4.bmp,pos,900,2341.jpg,1000,maske_8.bmp,500,maske_10.bmp,100,cs30.bmp,cs4.bmp,cs2.bmp,cs13.bmp,cs15.bmp,cs23.bmp,no,yes,no,no,no,no,104956,108260
51,1,5,cs11.bmp,neg,30,6311.jpg,1000,maske_2.bmp,500,maske_7.bmp,970,cs28.bmp,cs27.bmp,cs24.bmp,cs11.bmp,cs14.bmp,cs3.bmp,no,no,no,no,no,yes,110719,112931
51,1,6,cs8.bmp,neu,30,5455.jpg,1000,maske_1.bmp,500,maske_4.bmp,970,7620.JPG,5455.jpg,2580.jpg,7550.jpg,7187.jpg,5395.jpg,yes,no,no,no,no,no,115402,121859
51,1,7,cs4.bmp,pos,900,1440.jpg,1000,maske_10.bmp,500,maske_5.bmp,100,cs29.bmp,cs19.bmp,cs26.bmp,cs22.bmp,cs18.bmp,cs4.bmp,no,no,no,no,no,yes,124321,126340
51,1,8,cs16.bmp,neu,30,2575.jpg,1000,maske_6.bmp,500,maske_4.bmp,970,2487.jpg,7211.jpg,7233.jpg,2575.jpg,5740.jpg,7830.jpg,no,no,no,yes,no,no,128802,131035
51,1,9,cs7.bmp,pos,100,5910.JPG,1000,maske_5.bmp,500,maske_6.bmp,900,cs7.bmp,cs30.bmp,cs2.bmp,cs4.bmp,cs29.bmp,cs22.bmp,no,yes,no,no,no,no,133509,136931
51,1,10,cs13.bmp,pos,100,1750.JPG,1000,maske_1.bmp,500,maske_7.bmp,900,cs2.bmp,cs29.bmp,cs26.bmp,cs13.bmp,cs7.bmp,cs22.bmp,no,no,no,yes,no,no,139414,140852
51,1,11,cs1.bmp,neg,900,9331.jpg,1000,maske_8.bmp,500,maske_9.bmp,100,cs3.bmp,cs1.bmp,cs25.bmp,cs21.bmp,cs5.bmp,cs28.bmp,no,yes,no,no,no,no,143321,145140
51,1,12,cs2.bmp,pos,30,2209.jpg,1000,maske_10.bmp,500,maske_7.bmp,970,cs22.bmp,cs19.bmp,cs18.bmp,cs23.bmp,cs30.bmp,cs2.bmp,no,no,no,no,no,yes,147603,150283
51,1,13,cs11.bmp,neg,30,9530.JPG,1000,maske_3.bmp,500,maske_4.bmp,970,cs24.bmp,cs9.bmp,cs3.bmp,cs11.bmp,cs25.bmp,cs14.bmp,no,yes,no,no,no,no,152744,154779
51,1,14,cs13.bmp,pos,100,2040.jpg,1000,maske_12.bmp,500,maske_11.bmp,900,cs29.bmp,cs13.bmp,cs30.bmp,cs19.bmp,cs7.bmp,cs2.bmp,no,yes,no,no,no,no,157262,158740
51,1,15,cs18.bmp,pos,30,2209.jpg,1000,maske_7.bmp,500,maske_12.bmp,970,cs23.bmp,cs7.bmp,cs22.bmp,cs19.bmp,cs18.bmp,cs29.bmp,no,no,no,no,no,yes,161203,162572
