subject_nr,blocknr,trialnr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1,vis_option_6_resp,vis_option_5_resp,vis_option_4_resp,vis_option_3_resp,vis_option_2_resp,vis_option_1_resp,time_gesehen_form,time_trial_logger
4,1,0,cs12.bmp,pos,30,2040.jpg,1000,maske_3.bmp,500,maske_1.bmp,970,cs28.bmp,cs5.bmp,cs8.bmp,cs15.bmp,cs30.bmp,cs12.bmp,no,no,no,yes,no,no,106194,114756
4,1,1,cs10.bmp,pos,30,8540.JPG,1000,maske_4.bmp,500,maske_5.bmp,970,cs15.bmp,cs4.bmp,cs13.bmp,cs30.bmp,cs21.bmp,cs10.bmp,no,no,no,yes,no,no,117323,121102
4,1,2,cs16.bmp,neg,30,7359.jpg,1000,maske_4.bmp,500,maske_7.bmp,970,cs18.bmp,cs9.bmp,cs17.bmp,cs26.bmp,cs16.bmp,cs6.bmp,no,no,no,no,yes,no,123571,129374
4,1,3,cs23.bmp,pos,100,2260.JPG,1000,maske_11.bmp,500,maske_7.bmp,900,cs8.bmp,cs4.bmp,cs5.bmp,cs30.bmp,cs23.bmp,cs13.bmp,no,no,no,no,yes,no,131842,134258
4,1,4,cs4.bmp,pos,900,5830.JPG,1000,maske_3.bmp,500,maske_6.bmp,100,cs15.bmp,cs4.bmp,cs28.bmp,cs30.bmp,cs8.bmp,cs12.bmp,no,yes,no,no,no,no,137019,138689
4,1,5,cs3.bmp,neu,100,7090.jpg,1000,maske_5.bmp,500,maske_3.bmp,900,5740.jpg,7504.jpg,2635.jpg,7090.jpg,7640.jpg,2620.jpg,no,no,no,yes,no,no,141219,144327
4,1,6,cs11.bmp,neu,900,3550.2.jpg,1000,maske_5.bmp,500,maske_1.bmp,100,7820.jpg,2620.jpg,7090.jpg,3550.2.jpg,1121.jpg,7550.jpg,no,no,no,yes,no,no,146784,150272
4,1,7,cs29.bmp,neu,900,2487.jpg,1000,maske_11.bmp,500,maske_4.bmp,100,1121.jpg,7233.jpg,2372.jpg,2487.jpg,7620.JPG,7000.jpg,no,no,no,yes,no,no,152737,155671
4,1,8,cs6.bmp,neg,30,2141.jpg,1000,maske_8.bmp,500,maske_6.bmp,970,cs17.bmp,cs6.bmp,cs16.bmp,cs20.bmp,cs18.bmp,cs1.bmp,no,yes,no,no,no,no,158137,161163
4,1,9,cs8.bmp,pos,900,7330.JPG,1000,maske_8.bmp,500,maske_12.bmp,100,cs21.bmp,cs4.bmp,cs12.bmp,cs27.bmp,cs30.bmp,cs8.bmp,no,no,no,no,no,yes,163631,165662
