subject_nr,blocknr,trialnr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1,vis_option_6_resp,vis_option_5_resp,vis_option_4_resp,vis_option_3_resp,vis_option_2_resp,vis_option_1_resp,time_gesehen_form,time_trial_logger
32,1,0,cs21.bmp,neu,30,2487.jpg,1000,maske_7.bmp,500,maske_9.bmp,970,7640.jpg,2487.jpg,3550.2.jpg,7004.jpg,2620.jpg,1313.jpg,no,yes,no,no,no,no,100964,104070
32,1,1,cs13.bmp,neg,30,6831.jpg,1000,maske_4.bmp,500,maske_5.bmp,970,cs12.bmp,cs13.bmp,cs15.bmp,cs27.bmp,cs30.bmp,cs20.bmp,no,no,no,no,yes,no,106774,114661
32,1,2,cs22.bmp,pos,900,1460.JPG,1000,maske_4.bmp,500,maske_6.bmp,100,cs14.bmp,cs29.bmp,cs8.bmp,cs22.bmp,cs28.bmp,cs17.bmp,no,no,no,yes,no,no,117265,119350
32,1,3,cs29.bmp,pos,30,8461.jpg,1000,maske_10.bmp,500,maske_9.bmp,970,cs29.bmp,cs25.bmp,cs28.bmp,cs18.bmp,cs9.bmp,cs8.bmp,no,yes,no,no,no,no,121935,125725
32,1,4,cs2.bmp,neg,100,9432.jpg,1000,maske_3.bmp,500,maske_5.bmp,900,cs6.bmp,cs23.bmp,cs12.bmp,cs15.bmp,cs2.bmp,cs13.bmp,no,no,no,no,yes,no,128309,130797
32,1,5,cs8.bmp,pos,100,2345.jpg,1000,maske_10.bmp,500,maske_6.bmp,900,cs4.bmp,cs26.bmp,cs22.bmp,cs9.bmp,cs14.bmp,cs8.bmp,no,no,no,no,no,yes,133390,134421
32,1,6,cs14.bmp,pos,30,2071.jpg,1000,maske_5.bmp,500,maske_7.bmp,970,cs26.bmp,cs28.bmp,cs22.bmp,cs18.bmp,cs3.bmp,cs14.bmp,no,no,no,no,yes,no,137000,139934
32,1,7,cs23.bmp,neg,30,9342.jpg,1000,maske_8.bmp,500,maske_9.bmp,970,cs20.bmp,cs12.bmp,cs6.bmp,cs30.bmp,cs23.bmp,cs1.bmp,yes,no,no,no,no,no,142516,145205
32,1,8,cs7.bmp,neu,900,1935.jpg,1000,maske_1.bmp,500,maske_7.bmp,100,1121.jpg,7490.jpg,2580.jpg,5535.jpg,7004.jpg,1935.jpg,no,no,no,no,no,yes,147797,150029
32,1,9,cs26.bmp,pos,100,2058.jpg,1000,maske_6.bmp,500,maske_3.bmp,900,cs18.bmp,cs29.bmp,cs26.bmp,cs4.bmp,cs9.bmp,cs28.bmp,no,no,yes,no,no,no,152619,155494
32,1,10,cs1.bmp,neg,30,2053.JPG,1000,maske_10.bmp,500,maske_11.bmp,970,cs11.bmp,cs24.bmp,cs15.bmp,cs23.bmp,cs1.bmp,cs12.bmp,yes,no,no,no,no,no,158076,160718
32,1,11,cs5.bmp,neu,100,1121.jpg,1000,maske_8.bmp,500,maske_6.bmp,900,1616.jpg,7490.jpg,7620.JPG,2635.jpg,1121.jpg,7820.jpg,no,no,no,no,yes,no,163298,167413
32,1,12,cs26.bmp,pos,100,7330.JPG,1000,maske_5.bmp,500,maske_10.bmp,900,cs17.bmp,cs9.bmp,cs28.bmp,cs29.bmp,cs26.bmp,cs4.bmp,no,no,no,no,no,yes,170002,173038
32,1,13,cs5.bmp,neu,100,7820.jpg,1000,maske_2.bmp,500,maske_8.bmp,900,2580.jpg,7820.jpg,5510.jpg,7000.jpg,1616.jpg,7211.jpg,no,yes,no,no,no,no,175624,176918
32,1,14,cs8.bmp,pos,100,8420.JPG,1000,maske_10.bmp,500,maske_2.bmp,900,cs26.bmp,cs25.bmp,cs8.bmp,cs22.bmp,cs3.bmp,cs9.bmp,no,no,yes,no,no,no,179505,180685
