subject_nr,blocknr,trialnr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1,vis_option_6_resp,vis_option_5_resp,vis_option_4_resp,vis_option_3_resp,vis_option_2_resp,vis_option_1_resp,time_gesehen_form,time_trial_logger
5,1,0,cs28.bmp,neg,900,6311.jpg,1000,maske_1.bmp,500,maske_9.bmp,100,cs28.bmp,cs9.bmp,cs24.bmp,cs26.bmp,cs4.bmp,cs27.bmp,no,yes,no,no,no,no,103097,121485
5,1,1,cs15.bmp,pos,100,2050.jpg,1000,maske_5.bmp,500,maske_2.bmp,900,cs5.bmp,cs15.bmp,cs23.bmp,cs20.bmp,cs1.bmp,cs12.bmp,no,no,no,no,yes,no,124050,132197
5,1,2,cs20.bmp,pos,30,1710.JPG,1000,maske_5.bmp,500,maske_8.bmp,970,cs1.bmp,cs5.bmp,cs15.bmp,cs30.bmp,cs12.bmp,cs20.bmp,no,no,yes,no,no,no,134662,144757
5,1,3,cs19.bmp,neu,100,2575.jpg,1000,maske_3.bmp,500,maske_2.bmp,900,7504.jpg,1313.jpg,7620.JPG,2487.jpg,2575.jpg,1935.jpg,no,no,no,no,yes,no,147522,153165
5,1,4,cs1.bmp,pos,30,2091.jpg,1000,maske_10.bmp,500,maske_1.bmp,970,cs17.bmp,cs15.bmp,cs1.bmp,cs30.bmp,cs12.bmp,cs21.bmp,no,no,no,no,no,yes,155627,164245
5,1,5,cs27.bmp,neg,900,9830.jpg,1000,maske_6.bmp,500,maske_3.bmp,100,cs27.bmp,cs24.bmp,cs28.bmp,cs26.bmp,cs7.bmp,cs6.bmp,no,no,no,no,no,yes,166711,173909
5,1,6,cs13.bmp,neg,30,9331.jpg,1000,maske_6.bmp,500,maske_11.bmp,970,cs26.bmp,cs8.bmp,cs28.bmp,cs18.bmp,cs24.bmp,cs13.bmp,no,no,no,no,no,yes,176369,185461
5,1,7,cs21.bmp,pos,30,1710.JPG,1000,maske_1.bmp,500,maske_4.bmp,970,cs1.bmp,cs14.bmp,cs17.bmp,cs30.bmp,cs15.bmp,cs21.bmp,no,yes,no,no,no,no,187934,193261
5,1,8,cs30.bmp,pos,30,1721.jpg,1000,maske_1.bmp,500,maske_12.bmp,970,cs21.bmp,cs5.bmp,cs15.bmp,cs1.bmp,cs23.bmp,cs30.bmp,no,no,no,yes,no,no,195722,207325
5,1,9,cs2.bmp,neg,30,9290.jpg,1000,maske_4.bmp,500,maske_5.bmp,970,cs24.bmp,cs18.bmp,cs13.bmp,cs9.bmp,cs8.bmp,cs2.bmp,no,no,no,yes,no,no,209781,216389
