subject_nr,blocknr,trialnr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1,vis_option_6_resp,vis_option_5_resp,vis_option_4_resp,vis_option_3_resp,vis_option_2_resp,vis_option_1_resp,time_gesehen_form,time_trial_logger
33,1,0,cs13.bmp,neg,30,9265.jpg,1000,maske_7.bmp,500,maske_11.bmp,970,cs13.bmp,cs24.bmp,cs16.bmp,cs23.bmp,cs19.bmp,cs21.bmp,no,no,no,no,yes,no,101953,110682
33,1,1,cs21.bmp,neg,30,9331.jpg,1000,maske_5.bmp,500,maske_1.bmp,970,cs21.bmp,cs30.bmp,cs2.bmp,cs12.bmp,cs16.bmp,cs23.bmp,no,yes,no,no,no,no,113471,120786
33,1,2,cs28.bmp,pos,30,2340.JPG,1000,maske_3.bmp,500,maske_1.bmp,970,cs22.bmp,cs5.bmp,cs20.bmp,cs27.bmp,cs17.bmp,cs28.bmp,no,no,no,yes,no,no,123259,127556
33,1,3,cs10.bmp,neu,30,1121.jpg,1000,maske_5.bmp,500,maske_8.bmp,970,7620.JPG,2620.jpg,1121.jpg,2580.jpg,3550.2.jpg,7550.jpg,no,no,yes,no,no,no,130025,135478
33,1,4,cs16.bmp,neg,100,3220.JPG,1000,maske_1.bmp,500,maske_6.bmp,900,cs16.bmp,cs23.bmp,cs19.bmp,cs2.bmp,cs24.bmp,cs4.bmp,no,no,no,yes,no,no,137943,143492
33,1,5,cs10.bmp,neu,30,5535.jpg,1000,maske_9.bmp,500,maske_12.bmp,970,5535.jpg,7503.JPG,7820.jpg,1616.jpg,5740.jpg,7211.jpg,yes,no,no,no,no,no,145954,154719
33,1,6,cs17.bmp,pos,30,7330.JPG,1000,maske_12.bmp,500,maske_11.bmp,970,cs5.bmp,cs11.bmp,cs17.bmp,cs20.bmp,cs3.bmp,cs22.bmp,no,no,no,no,yes,no,157177,163978
33,1,7,cs6.bmp,neu,100,5731.jpg,1000,maske_5.bmp,500,maske_4.bmp,900,2372.jpg,7233.jpg,5731.jpg,7620.JPG,7820.jpg,7490.jpg,no,no,yes,no,no,no,166438,174286
33,1,8,cs26.bmp,neg,30,9561.jpg,1000,maske_4.bmp,500,maske_5.bmp,970,cs23.bmp,cs29.bmp,cs13.bmp,cs26.bmp,cs16.bmp,cs30.bmp,no,no,no,yes,no,no,176755,180353
33,1,9,cs11.bmp,pos,30,2150.JPG,1000,maske_2.bmp,500,maske_10.bmp,970,cs25.bmp,cs8.bmp,cs3.bmp,cs17.bmp,cs11.bmp,cs27.bmp,no,yes,no,no,no,no,182825,186895
33,1,10,cs15.bmp,pos,900,5830.JPG,1000,maske_6.bmp,500,maske_1.bmp,100,cs20.bmp,cs8.bmp,cs28.bmp,cs15.bmp,cs25.bmp,cs27.bmp,no,no,no,yes,no,no,189367,190747
33,1,11,cs16.bmp,neg,100,9530.JPG,1000,maske_2.bmp,500,maske_4.bmp,900,cs24.bmp,cs13.bmp,cs16.bmp,cs4.bmp,cs26.bmp,cs21.bmp,no,no,yes,no,no,no,193203,196038
33,1,12,cs22.bmp,pos,30,8420.JPG,1000,maske_3.bmp,500,maske_9.bmp,970,cs15.bmp,cs20.bmp,cs22.bmp,cs8.bmp,cs5.bmp,cs3.bmp,no,yes,no,no,no,no,198508,205519
33,1,13,cs27.bmp,pos,100,2345.jpg,1000,maske_11.bmp,500,maske_7.bmp,900,cs15.bmp,cs27.bmp,cs28.bmp,cs17.bmp,cs22.bmp,cs3.bmp,no,yes,no,no,no,no,207991,209199
33,1,14,cs11.bmp,pos,30,1999.jpg,1000,maske_7.bmp,500,maske_3.bmp,970,cs17.bmp,cs3.bmp,cs5.bmp,cs11.bmp,cs15.bmp,cs27.bmp,no,no,no,yes,no,no,211650,214638
33,1,15,cs4.bmp,neg,30,9530.JPG,1000,maske_6.bmp,500,maske_11.bmp,970,cs21.bmp,cs30.bmp,cs4.bmp,cs2.bmp,cs12.bmp,cs24.bmp,no,no,no,yes,no,no,217097,219100
33,1,16,cs10.bmp,neu,30,7504.jpg,1000,maske_7.bmp,500,maske_2.bmp,970,2580.jpg,7233.jpg,7620.JPG,7504.jpg,5731.jpg,5395.jpg,no,no,no,yes,no,no,221567,223273
33,1,17,cs12.bmp,neg,30,2750.jpg,1000,maske_9.bmp,500,maske_6.bmp,970,cs2.bmp,cs12.bmp,cs19.bmp,cs23.bmp,cs24.bmp,cs16.bmp,no,yes,no,no,no,no,225732,232904
33,1,18,cs3.bmp,pos,30,5910.JPG,1000,maske_3.bmp,500,maske_4.bmp,970,cs8.bmp,cs15.bmp,cs3.bmp,cs17.bmp,cs20.bmp,cs28.bmp,no,no,no,no,no,yes,235368,240922
33,1,19,cs19.bmp,neg,30,9430.JPG,1000,maske_5.bmp,500,maske_7.bmp,970,cs21.bmp,cs12.bmp,cs19.bmp,cs4.bmp,cs23.bmp,cs26.bmp,no,no,no,yes,no,no,243391,245776
33,1,20,cs23.bmp,neg,100,7359.jpg,1000,maske_7.bmp,500,maske_9.bmp,900,cs21.bmp,cs23.bmp,cs24.bmp,cs16.bmp,cs13.bmp,cs12.bmp,no,yes,no,no,no,no,248251,249783
33,1,21,cs18.bmp,neu,100,5535.jpg,1000,maske_1.bmp,500,maske_11.bmp,900,5510.jpg,2575.jpg,5731.jpg,1616.jpg,5535.jpg,7233.jpg,no,no,no,no,yes,no,252251,253717
33,1,22,cs15.bmp,pos,900,8461.jpg,1000,maske_8.bmp,500,maske_11.bmp,100,cs3.bmp,cs25.bmp,cs22.bmp,cs15.bmp,cs20.bmp,cs17.bmp,no,no,no,yes,no,no,256180,257343
33,1,23,cs24.bmp,neg,900,9041.jpg,1000,maske_1.bmp,500,maske_7.bmp,100,cs24.bmp,cs26.bmp,cs16.bmp,cs13.bmp,cs12.bmp,cs21.bmp,yes,no,no,no,no,no,259803,262245
33,1,24,cs20.bmp,pos,30,2660.jpg,1000,maske_7.bmp,500,maske_5.bmp,970,cs11.bmp,cs3.bmp,cs22.bmp,cs17.bmp,cs20.bmp,cs25.bmp,yes,no,no,no,no,no,264709,268772
33,1,25,cs5.bmp,pos,100,2070.jpg,1000,maske_11.bmp,500,maske_9.bmp,900,cs15.bmp,cs25.bmp,cs11.bmp,cs22.bmp,cs8.bmp,cs5.bmp,no,no,no,no,no,yes,271239,272650
33,1,26,cs18.bmp,neu,100,7080.jpg,1000,maske_12.bmp,500,maske_1.bmp,900,7490.jpg,1935.jpg,7080.jpg,5731.jpg,5535.jpg,7211.jpg,no,no,yes,no,no,no,275121,276606
33,1,27,cs30.bmp,neg,30,9340.JPG,1000,maske_6.bmp,500,maske_3.bmp,970,cs4.bmp,cs2.bmp,cs12.bmp,cs29.bmp,cs21.bmp,cs30.bmp,no,no,no,no,no,yes,279074,280747
33,1,28,cs4.bmp,neg,30,9041.jpg,1000,maske_1.bmp,500,maske_11.bmp,970,cs30.bmp,cs23.bmp,cs19.bmp,cs29.bmp,cs4.bmp,cs24.bmp,no,yes,no,no,no,no,283216,285903
33,1,29,cs9.bmp,neu,900,2635.jpg,1000,maske_11.bmp,500,maske_2.bmp,100,5455.jpg,7620.JPG,2487.jpg,7830.jpg,1935.jpg,2635.jpg,no,no,no,no,no,yes,288369,289831
33,1,30,cs7.bmp,neu,30,7830.jpg,1000,maske_2.bmp,500,maske_4.bmp,970,5731.jpg,8211.jpg,5510.jpg,7830.jpg,2372.jpg,7187.jpg,no,no,no,yes,no,no,292298,294464
33,1,31,cs17.bmp,pos,30,2050.jpg,1000,maske_6.bmp,500,maske_8.bmp,970,cs17.bmp,cs14.bmp,cs27.bmp,cs22.bmp,cs5.bmp,cs25.bmp,no,yes,no,no,no,no,296921,299905
33,1,32,cs7.bmp,neu,30,5731.jpg,1000,maske_7.bmp,500,maske_5.bmp,970,7187.jpg,7490.jpg,5731.jpg,5740.jpg,1121.jpg,7820.jpg,no,no,yes,no,no,no,302369,303974
33,1,33,cs1.bmp,neu,900,7187.jpg,1000,maske_8.bmp,500,maske_10.bmp,100,5535.jpg,7640.jpg,8211.jpg,5395.jpg,7550.jpg,7187.jpg,no,no,no,no,no,yes,306440,308079
33,1,34,cs7.bmp,neu,30,4631.JPG,1000,maske_3.bmp,500,maske_7.bmp,970,2575.jpg,2487.jpg,1935.jpg,7504.jpg,4631.JPG,5510.jpg,no,no,no,no,yes,no,310545,311912
33,1,35,cs25.bmp,pos,30,2340.JPG,1000,maske_2.bmp,500,maske_10.bmp,970,cs3.bmp,cs5.bmp,cs25.bmp,cs27.bmp,cs17.bmp,cs14.bmp,yes,no,no,no,no,no,314380,317660
33,1,36,cs23.bmp,neg,100,9611.jpg,1000,maske_5.bmp,500,maske_1.bmp,900,cs21.bmp,cs23.bmp,cs24.bmp,cs13.bmp,cs19.bmp,cs16.bmp,no,yes,no,no,no,no,320123,321403
33,1,37,cs7.bmp,neu,30,2372.jpg,1000,maske_6.bmp,500,maske_8.bmp,970,1121.jpg,2372.jpg,7620.JPG,1935.jpg,7820.jpg,7504.jpg,no,yes,no,no,no,no,323863,325144
33,1,38,cs1.bmp,neu,900,2580.jpg,1000,maske_11.bmp,500,maske_1.bmp,100,5395.jpg,5731.jpg,2580.jpg,7620.JPG,7820.jpg,2635.jpg,no,no,yes,no,no,no,327605,329604
33,1,39,cs6.bmp,neu,100,8211.jpg,1000,maske_12.bmp,500,maske_3.bmp,900,8211.jpg,2580.jpg,5731.jpg,7550.jpg,1616.jpg,5920.JPG,yes,no,no,no,no,no,332075,334364
33,1,40,cs8.bmp,pos,30,2040.jpg,1000,maske_1.bmp,500,maske_4.bmp,970,cs25.bmp,cs8.bmp,cs27.bmp,cs22.bmp,cs17.bmp,cs28.bmp,no,no,no,yes,no,no,336828,339539
33,1,41,cs14.bmp,pos,900,1710.JPG,1000,maske_9.bmp,500,maske_5.bmp,100,cs25.bmp,cs11.bmp,cs27.bmp,cs14.bmp,cs28.bmp,cs20.bmp,no,no,no,yes,no,no,342005,343715
33,1,42,cs25.bmp,pos,30,2216.jpg,1000,maske_10.bmp,500,maske_4.bmp,970,cs14.bmp,cs28.bmp,cs25.bmp,cs17.bmp,cs20.bmp,cs3.bmp,no,no,yes,no,no,no,346181,348504
33,1,43,cs14.bmp,pos,900,1440.jpg,1000,maske_5.bmp,500,maske_3.bmp,100,cs5.bmp,cs25.bmp,cs8.bmp,cs27.bmp,cs14.bmp,cs20.bmp,no,no,no,no,yes,no,350970,351815
33,1,44,cs9.bmp,neu,900,7550.jpg,1000,maske_12.bmp,500,maske_3.bmp,100,7550.jpg,2575.jpg,5510.jpg,5455.jpg,3550.2.jpg,2220.jpg,yes,no,no,no,no,no,354276,355838
33,1,45,cs24.bmp,neg,900,9280.jpg,1000,maske_10.bmp,500,maske_9.bmp,100,cs24.bmp,cs12.bmp,cs21.bmp,cs2.bmp,cs30.bmp,cs16.bmp,yes,no,no,no,no,no,358299,360030
33,1,46,cs21.bmp,neg,30,9561.jpg,1000,maske_12.bmp,500,maske_8.bmp,970,cs30.bmp,cs29.bmp,cs16.bmp,cs21.bmp,cs26.bmp,cs23.bmp,no,yes,no,no,no,no,362487,365325
33,1,47,cs20.bmp,pos,30,2395.jpg,1000,maske_5.bmp,500,maske_8.bmp,970,cs20.bmp,cs14.bmp,cs27.bmp,cs25.bmp,cs15.bmp,cs17.bmp,yes,no,no,no,no,no,367793,375751
33,1,48,cs27.bmp,pos,100,2340.JPG,1000,maske_11.bmp,500,maske_1.bmp,900,cs27.bmp,cs14.bmp,cs3.bmp,cs8.bmp,cs25.bmp,cs17.bmp,yes,no,no,no,no,no,378217,379525
33,1,49,cs19.bmp,neg,30,9280.jpg,1000,maske_4.bmp,500,maske_6.bmp,970,cs30.bmp,cs13.bmp,cs19.bmp,cs16.bmp,cs4.bmp,cs2.bmp,no,no,no,no,yes,no,381981,387987
