subject_nr,blocknr,trialnr,cs_filename,usval,cs_duration,us_filename,us_duration,premask_filename,premask_duration,postmask_filename,postmask_duration,vis_option_6,vis_option_5,vis_option_4,vis_option_3,vis_option_2,vis_option_1,vis_option_6_resp,vis_option_5_resp,vis_option_4_resp,vis_option_3_resp,vis_option_2_resp,vis_option_1_resp,time_gesehen_form,time_trial_logger
45,1,0,cs5.bmp,neu,100,1935.jpg,1000,maske_10.bmp,500,maske_11.bmp,900,8211.jpg,5920.JPG,1935.jpg,7640.jpg,2487.jpg,5510.jpg,no,no,yes,no,no,no,84253,95927
45,1,1,cs9.bmp,neu,100,2620.jpg,1000,maske_8.bmp,500,maske_1.bmp,900,7090.jpg,2580.jpg,7004.jpg,2620.jpg,7187.jpg,2575.jpg,no,no,no,yes,no,no,98790,102622
45,1,2,cs8.bmp,neg,100,9041.jpg,1000,maske_3.bmp,500,maske_5.bmp,900,cs8.bmp,cs14.bmp,cs1.bmp,cs25.bmp,cs2.bmp,cs11.bmp,yes,no,no,no,no,no,105200,107719
45,1,3,cs24.bmp,neg,900,9280.jpg,1000,maske_10.bmp,500,maske_3.bmp,100,cs2.bmp,cs24.bmp,cs3.bmp,cs14.bmp,cs11.bmp,cs21.bmp,no,yes,no,no,no,no,110316,112711
45,1,4,cs22.bmp,pos,900,1463.jpg,1000,maske_5.bmp,500,maske_7.bmp,100,cs12.bmp,cs16.bmp,cs18.bmp,cs22.bmp,cs17.bmp,cs10.bmp,no,no,no,yes,no,no,115291,116831
45,1,5,cs12.bmp,pos,100,2080.jpg,1000,maske_5.bmp,500,maske_9.bmp,900,cs26.bmp,cs13.bmp,cs22.bmp,cs12.bmp,cs6.bmp,cs18.bmp,no,no,no,yes,no,no,119407,120678
45,1,6,cs24.bmp,neg,900,3160.JPG,1000,maske_10.bmp,500,maske_7.bmp,100,cs3.bmp,cs30.bmp,cs24.bmp,cs23.bmp,cs11.bmp,cs20.bmp,no,no,yes,no,no,no,123265,124567
45,1,7,cs22.bmp,pos,900,7330.JPG,1000,maske_2.bmp,500,maske_10.bmp,100,cs22.bmp,cs26.bmp,cs19.bmp,cs10.bmp,cs16.bmp,cs17.bmp,yes,no,no,no,no,no,127146,128487
45,1,8,cs20.bmp,neg,30,2205.jpg,1000,maske_3.bmp,500,maske_7.bmp,970,cs24.bmp,cs1.bmp,cs23.bmp,cs3.bmp,cs30.bmp,cs20.bmp,no,no,no,no,yes,no,131074,134223
45,1,9,cs28.bmp,neu,30,1935.jpg,1000,maske_3.bmp,500,maske_6.bmp,970,1313.jpg,5395.jpg,7550.jpg,7233.jpg,2635.jpg,1935.jpg,no,no,yes,no,no,no,136813,143855
45,1,10,cs28.bmp,neu,30,2635.jpg,1000,maske_10.bmp,500,maske_6.bmp,970,2620.jpg,2487.jpg,5395.jpg,4631.JPG,5510.jpg,2635.jpg,no,no,no,no,no,yes,146434,148143
45,1,11,cs4.bmp,pos,900,2057.jpg,1000,maske_7.bmp,500,maske_12.bmp,100,cs19.bmp,cs12.bmp,cs17.bmp,cs6.bmp,cs10.bmp,cs4.bmp,no,no,no,no,no,yes,150727,152183
45,1,12,cs3.bmp,neg,30,3181.jpg,1000,maske_9.bmp,500,maske_3.bmp,970,cs3.bmp,cs25.bmp,cs30.bmp,cs8.bmp,cs14.bmp,cs2.bmp,no,no,no,no,no,yes,154772,158575
45,1,13,cs14.bmp,neg,900,2900.1.jpg,1000,maske_6.bmp,500,maske_1.bmp,100,cs3.bmp,cs11.bmp,cs25.bmp,cs20.bmp,cs21.bmp,cs14.bmp,no,no,no,no,no,yes,161159,163239
