ECOsub7 [12-2013]
 47   1
 36   2   1   1 BSCPSYCH
Stimuli
StimNr, wort, istwort, uspositiv
  1               uhnong   1   0  12   5   8   8   5  20  21  10  23  14 
  2               muoror   1   0  18  18  12  12  12  19   6  10  14  20 
  3               gowann   1   0   6   0  15  14   6  23   4  22  20  11 
  4               zefill   1   0  20   6   7  18   6  21  17  22   4   2 
  5              fehrrid   1   0  16  13   4  19  19  15  23   2   8   0 
  6              sebjukt   1   0  13  10  21   5  10   7  20  14  18  19 
  7              ompfing   1   0  11   1  18  21  21  16  22   7   6  23 
  8              kantikt   1   0   5   7  17   7   7  18   8   0  19   1 
  9               doscho   1   0   3  17   6  15  17   5  16   0   4   2 
 10              oesgubi   1   0   7  15  19   0  15  14   5  20   9  11 
 11               virlog   1   0  21  22  14   4  21   0   5   8  15  13 
 12               offukt   1   0   2  20  22   3   2  19   8   4  14  11 
 13               kibono   1   1  11  21  13  16  13   0   2  20   9   5 
 14               orsutz   1   1  23  13   8   6   6  10   5   4  14   2 
 15               novuui   1   1  16  12   4  12  12   6   3  19   9  18 
 16               banzon   1   1   1  18  23  13  18  22  11   4   8   5 
 17              misukor   1   1   8   5  12   1  12  13   4  21  10  16 
 18              fanstur   1   1   0   6  19   9   6   2   8   7  23   3 
 19               plonim   1   1  13   0  14  22  14  15  19   3   2  17 
 20               raggun   1   1   3   2   0  20   0  11  19   6  23  10 
 21              plistuk   1   1  15  16  20  15  20   6   5   2  19  17 
 22              faloilo   1   1   5  11   9  23   5  15  18   1   8  16 
 23              kumutoa   1   1  20   9   7  11   7  13   1  21  19  12 
 24               polust   1   1  12   7  21  10   7  22  13   0  17   5 
 25              stodeen   1  -1   0   0   0   0   7   8  18  16   6  11 
 26               ikzunt   1  -1   0   0   0   0  11  23  10  22  15   5 
 27              trupfan   1  -1   0   0   0   0   5   6  20  14  10  17 
 28              godacht   1  -1   0   0   0   0   7   3  11  15  18  13 
 29              baigbur   1  -1   0   0   0   0   1  20   7  16  11  19 
 30              emkruas   1  -1   0   0   0   0   6  19  17   7  18   5 
 31          Mneu20_.bmp   0   0  22  18   5   0  18  16  11  10  17   8 
 32              M13.bmp   0   0   8   1  23  18   8  16  10   6   9  11 
 33              W19.bmp   0   0  14   6   0  23  23  12  22  16   7  19 
 34              W12.bmp   0   0   9  19   3  13   3   2   4  10   1  15 
 35          Mneu01_.bmp   0   0  19  20  16  11  11   3   6   0  22  17 
 36          Mneu18_.bmp   0   0  15  22  10  10  10  14  19   0  13   9 
 37              M07.bmp   0   0  23  16   1   7  23  20  13  17   8  22 
 38              M12.bmp   0   0   0  12  11  21  21   1   7  17  20   8 
 39             M16_.bmp   0   0  17   7  20   3   7  10  12   2   8  11 
 40          Wneu02_.bmp   0   0  10  21  13  19  10  20   0  11   4  22 
 41              M14.bmp   0   0   4  10   9  17  10   2  23   7  16   6 
 42              W04.bmp   0   0   1  11   2   1   2  23  13   4   0   7 
 43          Mneu25_.bmp   0   1   7   6  16   8   6  15  23  22  20  12 
 44          Wneu03_.bmp   0   1  21   5  15   3   5  22   7  11  23  12 
 45          Wneu05_.bmp   0   1  22  17  17  21  22   2   7   1  13  10 
