ECOsub7 [12-2013]
 25   1
 32   1   1   1 SCHULPSYCHOL
Stimuli
StimNr, wort, istwort, uspositiv
  1               novuui   1   0  18  14   8   5  14  21   4  17  19   9 
  2              sebjukt   1   0   8   6  22   2   2  13  20  18   4   7 
  3               banzon   1   0   1  15   2  17  17  22   4  10  12  18 
  4              kantikt   1   0   7  10  11  22  11   6  16  13  19  20 
  5              kumutoa   1   0   4   9   0   6   4   8  19  13  23  11 
  6               doscho   1   0   0  17  18   1   0   9  15  11  20   6 
  7               polust   1   0  23  11   1  21   1  15  19   4  12   7 
  8              oesgubi   1   0  21  22  21  14  14  11  16   0   1  10 
  9               virlog   1   0  20   7   3   3   7  10  23   2  15  22 
 10              fehrrid   1   0  10  20  16  16  20   4   8  14  22  17 
 11              plistuk   1   0  22  23   9   8  22  11   3  21   6  16 
 12               ikzunt   1   0   5  12  12   9   9  17  18  13  21  11 
 13              emkruas   1   1  11   4  11   3   4  16  10   9   7  19 
 14               muoror   1   1  16   8  16   9  16  18   1   0  17   7 
 15              godacht   1   1  13   9  14  16  14  18   7   6  12   0 
 16              baigbur   1   1   0  22   2  10  22   9  16  17  15   1 
 17               orsutz   1   1  21  17  12  11  17  19  13  22   7   6 
 18               kibono   1   1  14   7   3   5   5  15  16  12   2   4 
 19              faloilo   1   1   8  13   7  19  19   0  20  17  15  14 
 20              ompfing   1   1  22  14   9  23  14  10   4  13  15  18 
 21              fanstur   1   1  18   3  17  17  17   9  20   8   4   7 
 22               offukt   1   1   3  11  18  21   3  22   6   1   5   9 
 23               zefill   1   1   4   1   6   0   0  12  19  22  16   5 
 24              trupfan   1   1  17   0   8  14   0   6  15   2  16  11 
 25               uhnong   1  -1   0   0   0   0  18  22   9  15   6   2 
 26              stodeen   1  -1   0   0   0   0  20  19  17  10  23  14 
 27               raggun   1  -1   0   0   0   0   5   7   1  17   3   4 
 28               gowann   1  -1   0   0   0   0  18  13   8  21  12   5 
 29               plonim   1  -1   0   0   0   0   1  19  18   7   9  13 
 30              misukor   1  -1   0   0   0   0   1  14  17  15  19  18 
 31              M18.bmp   0   0  17  20  20  16  20  18   5   4   9  21 
 32          Wneu02_.bmp   0   0  13  11   6   6  11  22  18  14  10  16 
 33              M13.bmp   0   0  14  17   5  11  11   0  15   8  12   9 
 34          Mneu05_.bmp   0   0  19  18  19   8   8  10   5   2  13   7 
 35              W02.bmp   0   0  15  10  15   0  15  12  22   6  18   1 
 36          Mneu24_.bmp   0   0   6   5   4  19   4  14  10  20  18   1 
 37              W04.bmp   0   0   3  19  23  10  19   6   5   9   0  12 
 38          Wneu05_.bmp   0   0   2  12   7   7   7   8   9  21   3   5 
 39              M12.bmp   0   0  11  13  13  12  11   7  18  23  21  16 
 40          Mneu20_.bmp   0   0  16  21  10  20  16   1   5   4   6   8 
 41              W17.bmp   0   0   9  16  17  15  16   6  11  10  23  12 
 42              W15.bmp   0   0  12   9  14  13  14  10  23  21   0   7 
 43          Mneu11_.bmp   0   1  15  20  13   1  15   5  10   9   3  12 
 44              W07.bmp   0   1  23  11   5   3  23   6  14  13   8  22 
 45          Wneu01_.bmp   0   1   6  16  23  14  23  11  15  10  22   3 
 46             M16_.bmp   0   1   5  21  10   6  21  19  16  15  23  11 
 47              W16.bmp   0   1   9   5  15   5  15   0  22   4  17  10 
 48          Mneu18_.bmp   0   1  19  18   4  17  19  20   2   6  22   7 
 49             M02_.bmp   0   1  12  22   0  13  12  18   8  15   7  11 
 50              W12.bmp   0   1  20   1  22  20  20  23   2   8  11  14 
 51              W03.bmp   0   1   2  14  20  18  14   9   3  12  22  15 
 52              M07.bmp   0   1   1  10  21   9  10   3  20  23   7  17 
 53              M14.bmp   0   1  10   9   1  15   1   3  23   8  22  13 
 54          Mneu01_.bmp   0   1   7   0  19  10   7  22   3  14  20  23 
 55          Mneu25_.bmp   0  -1   0   0   0   0   6  13  15  17   2  18 
 56          Mneu04_.bmp   0  -1   0   0   0   0  23   5  13  10  20  11 
 57          Wneu03_.bmp   0  -1   0   0   0   0  16  14   4   5  10  17 
 58              W19.bmp   0  -1   0   0   0   0   1  11  12  22   2   8 
 59              W20.bmp   0  -1   0   0   0   0  12  22  19  20   7  21 
 60             PM04.bmp   0  -1   0   0   0   0  18  22  12  21  15  10 
 61              cs9.bmp   0   0   5   2   7   3   3   1  14  12   0  11 
 62             cs25.bmp   0   0   4  15  18  21  18  23  12   6   5  19 
 63             cs19.bmp   0   0  16   4   0   1   0   9  18   3  15  23 
 64              cs6.bmp   0   0   3  23  13  18  18  11  20   6  15   5 
 65             cs15.bmp   0   0   0   1  23   4  23  20   2   9  14   8 
 66             cs28.bmp   0   0  19  14  19  22  19  15   8  17   3  11 
 67           cs7neu.bmp   0   0  18   8  20   5   8  10   0   6   4  15 
 68             cs26.bmp   0   0   2   3  12  17   3  10  22   9   5  20 
 69             cs20.bmp   0   0  21  22   4   2   2   7   1  14   3  12 
 70             cs14.bmp   0   0  13   7  10   9  13  17  23  16  21  14 
 71             cs10.bmp   0   0   8   6  15  23   8  13   1  18  11  22 
 72             cs30.bmp   0   0   1   0  11  14   0  18  17   3   2   7 
 73             cs17.bmp   0   1  16  23   6  12  23  22  18  17  21   3 
 74             cs23.bmp   0   1  12   4  15  19  15   2  16   3   6  21 
 75             cs11.bmp   0   1  10   6  13   8  13  16   0  17   2  20 
 76              cs4.bmp   0   1  21   8  12   0  12  23   4  22   7  17 
 77             cs27.bmp   0   1  23   2  18   4   2  21  19   6  20  15 
 78             cs21.bmp   0   1  19  13   2  21  13  22  11   7  10   3 
 79              cs2.bmp   0   1  15   3   7   2  15  12  16  20   9  21 
 80              cs5.bmp   0   1   6  17  22  11  11  18   9  12  15   8 
 81          cs16neu.bmp   0   1   2  15   1  23   2  17  21  18   4   0 
 82             cs13.bmp   0   1  18  19  20  22  20  16   1   3   2  17 
 83             cs29.bmp   0   1   5  12   4  16  12  23   1  10  18   3 
 84             cs22.bmp   0   1  20   7   8   7  20   0  17  13   3   9 
 85              cs8.bmp   0  -1   0   0   0   0  20  10  12   3  19  16 
 86              cs1.bmp   0  -1   0   0   0   0  11   6   1  17  20  10 
 87              cs3.bmp   0  -1   0   0   0   0   2  22   6  16   3  17 
 88             cs24.bmp   0  -1   0   0   0   0  19   1  22  10  12  21 
 89             cs18.bmp   0  -1   0   0   0   0   7  19   8   5  14  22 
 90             cs12.bmp   0  -1   0   0   0   0  21   1  13  16   9   3 
Trials [1-72][4 Blöcke]
BlockNr, TrialNr, wort, uspositiv, cs_duration, us 
  1   1               novuui    0   0  18 
  1   2              sebjukt    0   0   8 
  1   3               banzon    0   0   1 
  1   4              kantikt    0   0   7 
  1   5              kumutoa    0   1   4 
  1   6               doscho    0   1   0 
  1   7               polust    0   1  23 
  1   8              oesgubi    0   1  21 
  1   9               virlog    0   2  20 
  1  10              fehrrid    0   2  10 
  1  11              plistuk    0   2  22 
  1  12               ikzunt    0   2   5 
  1  13              emkruas    1   0  11 
  1  14               muoror    1   0  16 
  1  15              godacht    1   0  13 
  1  16              baigbur    1   0   0 
  1  17               orsutz    1   1  21 
  1  18               kibono    1   1  14 
  1  19              faloilo    1   1   8 
  1  20              ompfing    1   1  22 
  1  21              fanstur    1   2  18 
  1  22               offukt    1   2   3 
  1  23               zefill    1   2   4 
  1  24              trupfan    1   2  17 
  1  25              M18.bmp    0   0  17 
  1  26          Wneu02_.bmp    0   0  13 
  1  27              M13.bmp    0   0  14 
  1  28          Mneu05_.bmp    0   0  19 
  1  29              W02.bmp    0   1  15 
  1  30          Mneu24_.bmp    0   1   6 
  1  31              W04.bmp    0   1   3 
  1  32          Wneu05_.bmp    0   1   2 
  1  33              M12.bmp    0   2  11 
  1  34          Mneu20_.bmp    0   2  16 
  1  35              W17.bmp    0   2   9 
  1  36              W15.bmp    0   2  12 
  1  37          Mneu11_.bmp    1   0  15 
  1  38              W07.bmp    1   0  23 
  1  39          Wneu01_.bmp    1   0   6 
  1  40             M16_.bmp    1   0   5 
  1  41              W16.bmp    1   1   9 
  1  42          Mneu18_.bmp    1   1  19 
  1  43             M02_.bmp    1   1  12 
  1  44              W12.bmp    1   1  20 
  1  45              W03.bmp    1   2   2 
  1  46              M07.bmp    1   2   1 
  1  47              M14.bmp    1   2  10 
  1  48          Mneu01_.bmp    1   2   7 
  1  49              cs9.bmp    0   0   5 
  1  50             cs25.bmp    0   0   4 
  1  51             cs19.bmp    0   0  16 
  1  52              cs6.bmp    0   0   3 
  1  53             cs15.bmp    0   1   0 
  1  54             cs28.bmp    0   1  19 
  1  55           cs7neu.bmp    0   1  18 
  1  56             cs26.bmp    0   1   2 
  1  57             cs20.bmp    0   2  21 
  1  58             cs14.bmp    0   2  13 
  1  59             cs10.bmp    0   2   8 
  1  60             cs30.bmp    0   2   1 
  1  61             cs17.bmp    1   0  16 
