ECOsub7 [12-2013]
 57   1
 29   1   1   1 ERZIEHUNGSWI
Stimuli
StimNr, wort, istwort, uspositiv
  1              kumutoa   1   0  23   9  17   5  23  12   6  20  16   0 
  2              misukor   1   0  11   8  14   8   8  18  21   4   0   6 
  3              ompfing   1   0   6  23  21  22  21   4  19   8  12  13 
  4              kantikt   1   0   2   6   9  10  10   0   8  16  19  13 
  5               zefill   1   0  13  17  20   1   1   3  10  23  15  21 
  6               orsutz   1   0  17  22   0   9   9  16  20   2   1  23 
  7               gowann   1   0  10  13   2  19  13  12   1  20  14   3 
  8               offukt   1   0  12  20  10  16  12  15  22  14  13  23 
  9              trupfan   1   0  14  11   3  14  14  19  21   7  15  10 
 10               plonim   1   0  22  15  22  11  11  13   4   3   0  10 
 11              fanstur   1   0   9  10   5   0   5   3   2  20  23   7 
 12               polust   1   0  15  12  13   7   7  23   3  11   6  17 
 13              plistuk   1   1  12  12   2  23  12   8   9  13   6  16 
 14               kibono   1   1   9  19  15  20  19  23  21   0   1  13 
 15               novuui   1   1   8   9  12   9   9   0  18  20  17   1 
 16              oesgubi   1   1   4  14  17   1  14  11  10   8   0  21 
 17               raggun   1   1  16  15  14  10  15   2  18  11   6   5 
 18              emkruas   1   1   3   7   1   4   3   6  22  18   8   5 
 19               muoror   1   1   5  16  20  16   5  18  13  21  15   8 
 20              stodeen   1   1  22   0  16   0  16   1  12  11   6  14 
 21              faloilo   1   1  20  21   4  14   4   6   9  19  16  18 
 22              baigbur   1   1  13   3  11  22  13   7  17  23   6   0 
 23              fehrrid   1   1  23   5   0   8  23   7  13  12  15  16 
 24               uhnong   1   1  14  13  13  15  15  22  23   1   3   7 
 25               ikzunt   1  -1   0   0   0   0   1   3  12  15   9   2 
 26               banzon   1  -1   0   0   0   0  10  23  14  20   6  15 
 27              godacht   1  -1   0   0   0   0  12  23   7  15  13  18 
 28               doscho   1  -1   0   0   0   0   3   1  23   4  17   5 
 29              sebjukt   1  -1   0   0   0   0  16   4  10   8   6   2 
 30               virlog   1  -1   0   0   0   0  15  18  14  10  19   8 
 31             PM04.bmp   0   0   0  10  18   0  18   2   9  21  23   6 
 32              M12.bmp   0   0   8  14   4   8   8   1   7  10   6  16 
 33              W20.bmp   0   0   1   6  16   6  16  20   2   5  18   4 
 34          Mneu01_.bmp   0   0   7  20   8  17  20   5   4  19  13  14 
 35              W04.bmp   0   0  18  11  23  13  23   3  22  21   1   8 
 36          Wneu05_.bmp   0   0   4   9   1  11   4  18  15   0  14  17 
 37          Mneu20_.bmp   0   0  21  12  19  14  19   4  10  16   1   5 
 38              W15.bmp   0   0  19   0  15  10  10  22   5   7   6   8 
 39          Mneu05_.bmp   0   0  20  16  11   9  11   2  21   0   8  10 
 40          Wneu02_.bmp   0   0   5  13  12  18  13  20  15  19   0  17 
 41              M14.bmp   0   0   3   5   7  12  12   8  11  20  23   9 
 42              W17.bmp   0   0  16  17   6   1   1   4   0   2  22  14 
 43              W12.bmp   0   1  17  16  19  19  19   6  23   2  15   8 
 44              W19.bmp   0   1  21  14   7  10   7  16   0  17  18   8 
 45          Wneu03_.bmp   0   1  15  21  18   1  18  16   8   3  22   7 
 46             M02_.bmp   0   1   1   0  23  23   0  14  19   4  18   5 
 47             M16_.bmp   0   1  11   3  22  18  11  14  17  13   0  23 
 48              W02.bmp   0   1   7  11   3   7   7  12  14   6  13  16 
 49              M13.bmp   0   1   0   1   8   6   8  19  23  16  18  11 
 50              W03.bmp   0   1  10   5  10  22  10  18   1  13   3  12 
 51          Mneu18_.bmp   0   1   2   9  21  11  21   0  18  12  22  23 
 52          Mneu25_.bmp   0   1  19   8   9   9   8  15  16  17  10   0 
 53              M18.bmp   0   1   6  12   6  14   6  17   5  10   0  20 
 54          Mneu11_.bmp   0   1  18  10   5  13  18   9   0  14   1   2 
 55              W07.bmp   0  -1   0   0   0   0  10  22   4  21   9  11 
 56          Wneu01_.bmp   0  -1   0   0   0   0  20   9  22  11   5   6 
 57              W16.bmp   0  -1   0   0   0   0   5   7   4  20   6  22 
 58          Mneu24_.bmp   0  -1   0   0   0   0   3  18  13  10   7   1 
 59          Mneu04_.bmp   0  -1   0   0   0   0  10  13  21  18   8  22 
 60              M07.bmp   0  -1   0   0   0   0   1   8  18   6  11  13 
 61             cs24.bmp   0   0  21  23  23  16  23  20  10  18  19   4 
 62             cs10.bmp   0   0   5   7   4  19   7  14  11   6  13   2 
 63              cs8.bmp   0   0   4  19   2   2  19  15  11   6  17  18 
 64             cs29.bmp   0   0  18   4  15   3  15  10   9  17   2  20 
 65             cs28.bmp   0   0   3  18   6  21   3  11   0  15  17  22 
 66             cs30.bmp   0   0   2   8  20  23   8  10  19  12   9  18 
 67             cs25.bmp   0   0   0  22   3   4   0  21  17  11   2   6 
 68              cs6.bmp   0   0   7  21  17  22  17  12  13  10   6  20 
 69              cs5.bmp   0   0  14   1  18  15   1  13   5   6   0  21 
 70              cs9.bmp   0   0   1   2  12  20  20  13   9  17   7   5 
 71             cs23.bmp   0   0  19   3  21   5  19  12  22  11   9  18 
 72             cs12.bmp   0   0  16  15  13   7  15  21  11   0   9  23 
 73             cs13.bmp   0   1  11  20  12  15  15  13  19   9  23  14 
 74             cs20.bmp   0   1   6  23  19   8  23  15   0   7  18  22 
 75             cs26.bmp   0   1   1  19  13   4   1  21  17   9   7   8 
 76             cs14.bmp   0   1  20  18  11  20  11  16   6   2   4   5 
 77           cs7neu.bmp   0   1  18  13   6  12   6  15  14   7   5   9 
 78              cs2.bmp   0   1   8  17   5  21   8  10   6  12   4  11 
 79             cs21.bmp   0   1  17  15   3   2   2  21  20  12  18  10 
 80              cs1.bmp   0   1   2   2   2   0   2  23  18   3  14   9 
 81             cs11.bmp   0   1  10   7  21   3  21  20  13   0   2  16 
 82             cs18.bmp   0   1  23   6  17   5   5   1   4  19  14  21 
 83          cs16neu.bmp   0   1   4   4   7  17   4   0  20  21  14   3 
 84             cs17.bmp   0   1  22  22  18  16  16   2   5  11  12  21 
 85             cs19.bmp   0  -1   0   0   0   0  22  21   1  11  20  14 
 86             cs22.bmp   0  -1   0   0   0   0   6   5   8   1  20   9 
 87              cs3.bmp   0  -1   0   0   0   0   1  16  22  20  21   3 
 88              cs4.bmp   0  -1   0   0   0   0   1  23  20   9  14  22 
 89             cs15.bmp   0  -1   0   0   0   0  12   1  19  17  15   8 
 90             cs27.bmp   0  -1   0   0   0   0  22   8   6  21  12  15 
Trials [1-72][4 Blöcke]
BlockNr, TrialNr, wort, uspositiv, cs_duration, us 
  1   1              kumutoa    0   0  23 
  1   2              misukor    0   0  11 
  1   3              ompfing    0   0   6 
  1   4              kantikt    0   0   2 
  1   5               zefill    0   1  13 
  1   6               orsutz    0   1  17 
  1   7               gowann    0   1  10 
  1   8               offukt    0   1  12 
  1   9              trupfan    0   2  14 
  1  10               plonim    0   2  22 
  1  11              fanstur    0   2   9 
  1  12               polust    0   2  15 
  1  13              plistuk    1   0  12 
  1  14               kibono    1   0   9 
  1  15               novuui    1   0   8 
  1  16              oesgubi    1   0   4 
  1  17               raggun    1   1  16 
  1  18              emkruas    1   1   3 
  1  19               muoror    1   1   5 
  1  20              stodeen    1   1  22 
  1  21              faloilo    1   2  20 
  1  22              baigbur    1   2  13 
  1  23              fehrrid    1   2  23 
  1  24               uhnong    1   2  14 
  1  25             PM04.bmp    0   0   0 
  1  26              M12.bmp    0   0   8 
  1  27              W20.bmp    0   0   1 
  1  28          Mneu01_.bmp    0   0   7 
  1  29              W04.bmp    0   1  18 
  1  30          Wneu05_.bmp    0   1   4 
  1  31          Mneu20_.bmp    0   1  21 
  1  32              W15.bmp    0   1  19 
  1  33          Mneu05_.bmp    0   2  20 
  1  34          Wneu02_.bmp    0   2   5 
  1  35              M14.bmp    0   2   3 
  1  36              W17.bmp    0   2  16 
  1  37              W12.bmp    1   0  17 
  1  38              W19.bmp    1   0  21 
  1  39          Wneu03_.bmp    1   0  15 
  1  40             M02_.bmp    1   0   1 
  1  41             M16_.bmp    1   1  11 
  1  42              W02.bmp    1   1   7 
  1  43              M13.bmp    1   1   0 
  1  44              W03.bmp    1   1  10 
  1  45          Mneu18_.bmp    1   2   2 
  1  46          Mneu25_.bmp    1   2  19 
  1  47              M18.bmp    1   2   6 
  1  48          Mneu11_.bmp    1   2  18 
  1  49             cs24.bmp    0   0  21 
  1  50             cs10.bmp    0   0   5 
  1  51              cs8.bmp    0   0   4 
  1  52             cs29.bmp    0   0  18 
  1  53             cs28.bmp    0   1   3 
  1  54             cs30.bmp    0   1   2 
  1  55             cs25.bmp    0   1   0 
  1  56              cs6.bmp    0   1   7 
  1  57              cs5.bmp    0   2  14 
  1  58              cs9.bmp    0   2   1 
  1  59             cs23.bmp    0   2  19 
  1  60             cs12.bmp    0   2  16 
  1  61             cs13.bmp    1   0  11 
  1  62             cs20.bmp    1   0   6 
  1  63             cs26.bmp    1   0   1 
  1  64             cs14.bmp    1   0  20 
  1  65           cs7neu.bmp    1   1  18 
  1  66              cs2.bmp    1   1   8 
  1  67             cs21.bmp    1   1  17 
  1  68              cs1.bmp    1   1   2 
  1  69             cs11.bmp    1   2  10 
  1  70             cs18.bmp    1   2  23 
  1  71          cs16neu.bmp    1   2   4 
  1  72             cs17.bmp    1   2  22 
  2   1              kumutoa    0   0   9 
  2   2              misukor    0   0   8 
  2   3              ompfing    0   0  23 
  2   4              kantikt    0   0   6 
  2   5               zefill    0   1  17 
  2   6               orsutz    0   1  22 
  2   7               gowann    0   1  13 
  2   8               offukt    0   1  20 
  2   9              trupfan    0   2  11 
  2  10               plonim    0   2  15 
  2  11              fanstur    0   2  10 
  2  12               polust    0   2  12 
  2  13              plistuk    1   0  12 
  2  14               kibono    1   0  19 
  2  15               novuui    1   0   9 
  2  16              oesgubi    1   0  14 
  2  17               raggun    1   1  15 
  2  18              emkruas    1   1   7 
  2  19               muoror    1   1  16 
  2  20              stodeen    1   1   0 
  2  21              faloilo    1   2  21 
  2  22              baigbur    1   2   3 
  2  23              fehrrid    1   2   5 
  2  24               uhnong    1   2  13 
  2  25             PM04.bmp    0   0  10 
  2  26              M12.bmp    0   0  14 
  2  27              W20.bmp    0   0   6 
  2  28          Mneu01_.bmp    0   0  20 
  2  29              W04.bmp    0   1  11 
  2  30          Wneu05_.bmp    0   1   9 
  2  31          Mneu20_.bmp    0   1  12 
  2  32              W15.bmp    0   1   0 
  2  33          Mneu05_.bmp    0   2  16 
  2  34          Wneu02_.bmp    0   2  13 
  2  35              M14.bmp    0   2   5 
  2  36              W17.bmp    0   2  17 
  2  37              W12.bmp    1   0  16 
  2  38              W19.bmp    1   0  14 
  2  39          Wneu03_.bmp    1   0  21 
  2  40             M02_.bmp    1   0   0 
  2  41             M16_.bmp    1   1   3 
  2  42              W02.bmp    1   1  11 
  2  43              M13.bmp    1   1   1 
  2  44              W03.bmp    1   1   5 
  2  45          Mneu18_.bmp    1   2   9 
  2  46          Mneu25_.bmp    1   2   8 
  2  47              M18.bmp    1   2  12 
  2  48          Mneu11_.bmp    1   2  10 
  2  49             cs24.bmp    0   0  23 
  2  50             cs10.bmp    0   0   7 
  2  51              cs8.bmp    0   0  19 
  2  52             cs29.bmp    0   0   4 
  2  53             cs28.bmp    0   1  18 
  2  54             cs30.bmp    0   1   8 
  2  55             cs25.bmp    0   1  22 
  2  56              cs6.bmp    0   1  21 
  2  57              cs5.bmp    0   2   1 
  2  58              cs9.bmp    0   2   2 
  2  59             cs23.bmp    0   2   3 
  2  60             cs12.bmp    0   2  15 
  2  61             cs13.bmp    1   0  20 
