ECOsub7 [12-2013]
 50   1
 24   2   1   1 LEHRAMT
Stimuli
StimNr, wort, istwort, uspositiv
  1               uhnong   1   0  23  13   1   0  23   8  10  21   6  14 
  2              emkruas   1   0  12  18   0   5   5  15  11  10  19   4 
  3               zefill   1   0   5  21  11  19  21   2  16  13  17   0 
  4               muoror   1   0   1  22  14   1  14   9  21  12   8  11 
  5              ompfing   1   0   4  12  23   9   4   2  22  17  13  16 
  6              stodeen   1   0  10   1  16   6   1   4  23  20   3   8 
  7              sebjukt   1   0  16  10   5   3  10  18  21  23  13   0 
  8               virlog   1   0  21   4  19   8  21   0  23   1  13   6 
  9               gowann   1   0   2   6  20  16  16   1  15   4   5  10 
 10              kumutoa   1   0  15  11   4   4   4  18  16  21  22  23 
 11              fanstur   1   0  14  14  15   7  14  21   1  13  23   2 
 12              oesgubi   1   0  13  20  18  17  18   7   3   4  19  23 
 13              fehrrid   1   1   2  15  23   0   0   8   4  21  18  11 
 14               novuui   1   1  15  23   7  18   7  16  13   4   8  20 
 15               doscho   1   1   0  10   4  22   0  18   9   1  16  13 
 16               kibono   1   1   9   1  21   9  21  17  22   2  14   8 
 17              plistuk   1   1  23   0   0  19  19   1   7  22   8  14 
 18              trupfan   1   1   8  20  19   7  19  21   3  11  17  10 
 19               orsutz   1   1  14  22  14   5  14   0   2   6  23  16 
 20               banzon   1   1   7  21   2  12  12  19   0  14  17   4 
 21              kantikt   1   1   1   5  10   1   5  18   7   8   9  23 
 22               ikzunt   1   1  18  11   9   2  11  15  19   8  12  22 
 23              baigbur   1   1  17   2  13  15  13   5  18  11  12  21 
 24              godacht   1   1  20  17   3  21  17   1  14  22  15  23 
 25               plonim   1  -1   0   0   0   0  16  19   1  14   8  10 
 26              faloilo   1  -1   0   0   0   0  21  11  10   2  23  20 
 27               offukt   1  -1   0   0   0   0  13  17  16  21   3   4 
 28               polust   1  -1   0   0   0   0  15  19  22  13  11  20 
 29               raggun   1  -1   0   0   0   0  18   9   3  13  23   5 
 30              misukor   1  -1   0   0   0   0   9  19  16  14   2  22 
 31              W03.bmp   0   0  22   0   3   5   5  13  23   4   1   8 
 32              W20.bmp   0   0   7  20   6  15   7   2  14   1   0  18 
 33              M07.bmp   0   0   3   6   2   2   3   0  15   1  18   5 
 34          Mneu24_.bmp   0   0   6  16  13   8  13  17  12   4   0  10 
 35              M13.bmp   0   0  19  14  12  16  19  15   2   6   8  18 
 36             M16_.bmp   0   0  11   1  21   0  21  16  17  19  22   8 
 37              W07.bmp   0   0   8  10   7  20   8  21   0   6  14  19 
 38          Mneu18_.bmp   0   0  20   9   8  18   8   4   1   7  22  12 
 39             PM04.bmp   0   0   0   2  10  23  10  21  13   7   4   5 
 40              M18.bmp   0   0  18  19  17   4  19   9  10  23  22   7 
 41          Wneu03_.bmp   0   0  17  17   9  17  17   5  19  20   7   0 
 42          Mneu05_.bmp   0   0   9  22  22  11  22  20  10  13   5   6 
 43              W02.bmp   0   1   5  14  12  20  20   8   9   2   4  11 
 44              W12.bmp   0   1   3   3   1   0   3   9  20  17  10  21 
 45              M14.bmp   0   1  10  13  11   4   4  23  20  14   6   2 
 46          Mneu25_.bmp   0   1  22   2  22   8   2  11   6  12  14  10 
 47          Mneu04_.bmp   0   1   4   6  15  17   4   0   5  22   2   3 
 48             M02_.bmp   0   1  21  16   6   6   6  19  20  11   9  14 
 49          Mneu01_.bmp   0   1  12  12   5   9  12  22  13  10   7  18 
 50              W15.bmp   0   1   6   1  20  15  15   2  16  17  12  18 
 51          Mneu20_.bmp   0   1  16   9  17   5  16   6  23   7   4  20 
 52              M12.bmp   0   1  11  15  16  22  11  21  12  18   9   3 
 53          Wneu02_.bmp   0   1  19   5  18  18  18   2  15  22  17   6 
 54              W17.bmp   0   1  13  18   8  13  18   0  17  19  20  14 
 55              W04.bmp   0  -1   0   0   0   0  14   5  16  19  23  20 
 56              W16.bmp   0  -1   0   0   0   0   6  16   8  19  14   5 
 57          Wneu01_.bmp   0  -1   0   0   0   0  16  14  10   6   2  11 
 58          Mneu11_.bmp   0  -1   0   0   0   0   9  11   6  10   5  23 
 59          Wneu05_.bmp   0  -1   0   0   0   0   5  20   3  21  17  14 
 60              W19.bmp   0  -1   0   0   0   0  15   1  22   7   5   2 
 61              cs8.bmp   0   0  17   8  22  19  17  18   3  13  23   0 
 62             cs25.bmp   0   0   0   4  18  13   4   5   1  23   8  19 
