phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,501,expect_first,c2,17.png,extinction,negative,1
c2ratings,501,expect_first,c2,11.png,extinction,positive,6
c2ratings,501,expect_first,c2,10.png,positive,extinction,10
c2ratings,501,expect_first,c2,24.png,neutral,extinction,9
c2ratings,501,expect_first,c2,5.png,positive,extinction,14
c2ratings,501,expect_first,c2,20.png,negative,extinction,8
c2ratings,501,expect_first,c2,4.png,extinction,neutral,8
c2ratings,501,expect_first,c2,21.png,extinction,neutral,9
c2ratings,501,expect_first,c2,8.png,extinction,negative,3
c2ratings,501,expect_first,c2,3.png,positive,extinction,11
c2ratings,501,expect_first,c2,23.png,extinction,positive,15
c2ratings,501,expect_first,c2,9.png,extinction,neutral,9
c2ratings,501,expect_first,c2,14.png,neutral,extinction,8
c2ratings,501,expect_first,c2,1.png,extinction,negative,4
c2ratings,501,expect_first,c2,26.png,negative,extinction,3
c2ratings,501,expect_first,c2,18.png,neutral,extinction,9
c2ratings,501,expect_first,c2,12.png,negative,extinction,6
c2ratings,501,expect_first,c2,7.png,extinction,positive,12
