phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,538,eval_first,global,26.png,neutral,extinction,8
globalratings,538,eval_first,global,23.png,extinction,negative,14
globalratings,538,eval_first,global,1.png,negative,extinction,11
globalratings,538,eval_first,global,11.png,extinction,positive,13
globalratings,538,eval_first,global,21.png,extinction,positive,11
globalratings,538,eval_first,global,14.png,positive,extinction,5
globalratings,538,eval_first,global,5.png,extinction,neutral,6
globalratings,538,eval_first,global,12.png,negative,extinction,5
globalratings,538,eval_first,global,7.png,extinction,neutral,8
globalratings,538,eval_first,global,9.png,neutral,extinction,4
globalratings,538,eval_first,global,20.png,extinction,negative,13
globalratings,538,eval_first,global,17.png,neutral,extinction,3
globalratings,538,eval_first,global,4.png,negative,extinction,4
globalratings,538,eval_first,global,10.png,positive,extinction,6
globalratings,538,eval_first,global,3.png,extinction,negative,1
globalratings,538,eval_first,global,8.png,extinction,positive,3
globalratings,538,eval_first,global,18.png,extinction,neutral,6
globalratings,538,eval_first,global,24.png,positive,extinction,9
