phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,412,eval_first,global,1.png,neutral,extinction,5
globalratings,412,eval_first,global,3.png,extinction,negative,10
globalratings,412,eval_first,global,14.png,positive,extinction,4
globalratings,412,eval_first,global,12.png,positive,extinction,15
globalratings,412,eval_first,global,11.png,neutral,extinction,11
globalratings,412,eval_first,global,5.png,negative,extinction,16
globalratings,412,eval_first,global,18.png,extinction,negative,7
globalratings,412,eval_first,global,8.png,extinction,negative,9
globalratings,412,eval_first,global,24.png,extinction,neutral,14
globalratings,412,eval_first,global,26.png,negative,extinction,11
globalratings,412,eval_first,global,23.png,extinction,positive,15
globalratings,412,eval_first,global,20.png,neutral,extinction,8
globalratings,412,eval_first,global,9.png,extinction,neutral,15
globalratings,412,eval_first,global,17.png,extinction,positive,3
globalratings,412,eval_first,global,7.png,negative,extinction,14
globalratings,412,eval_first,global,4.png,extinction,positive,6
globalratings,412,eval_first,global,10.png,positive,extinction,9
globalratings,412,eval_first,global,21.png,extinction,neutral,7
