phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,553,expect_first,global,21.png,extinction,neutral,13
globalratings,553,expect_first,global,9.png,negative,extinction,4
globalratings,553,expect_first,global,1.png,neutral,extinction,14
globalratings,553,expect_first,global,18.png,extinction,negative,6
globalratings,553,expect_first,global,11.png,extinction,negative,18
globalratings,553,expect_first,global,23.png,neutral,extinction,6
globalratings,553,expect_first,global,24.png,extinction,neutral,1
globalratings,553,expect_first,global,26.png,negative,extinction,18
globalratings,553,expect_first,global,20.png,extinction,positive,6
globalratings,553,expect_first,global,10.png,neutral,extinction,1
globalratings,553,expect_first,global,14.png,extinction,positive,9
globalratings,553,expect_first,global,5.png,extinction,positive,18
globalratings,553,expect_first,global,12.png,positive,extinction,15
globalratings,553,expect_first,global,3.png,positive,extinction,9
globalratings,553,expect_first,global,7.png,negative,extinction,13
globalratings,553,expect_first,global,4.png,extinction,negative,7
globalratings,553,expect_first,global,8.png,positive,extinction,0
globalratings,553,expect_first,global,17.png,extinction,neutral,6
