phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,615,expect_first,global,3.png,extinction,neutral,4
globalratings,615,expect_first,global,1.png,negative,extinction,8
globalratings,615,expect_first,global,10.png,positive,extinction,5
globalratings,615,expect_first,global,5.png,extinction,negative,10
globalratings,615,expect_first,global,17.png,extinction,neutral,8
globalratings,615,expect_first,global,4.png,extinction,negative,6
globalratings,615,expect_first,global,20.png,negative,extinction,7
globalratings,615,expect_first,global,24.png,neutral,extinction,4
globalratings,615,expect_first,global,26.png,neutral,extinction,3
globalratings,615,expect_first,global,14.png,extinction,positive,8
globalratings,615,expect_first,global,12.png,extinction,negative,14
globalratings,615,expect_first,global,18.png,extinction,positive,12
globalratings,615,expect_first,global,9.png,neutral,extinction,9
globalratings,615,expect_first,global,7.png,extinction,positive,10
globalratings,615,expect_first,global,11.png,extinction,neutral,11
globalratings,615,expect_first,global,23.png,positive,extinction,6
globalratings,615,expect_first,global,8.png,negative,extinction,0
globalratings,615,expect_first,global,21.png,positive,extinction,6
