phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,619,expect_first,c2,11.png,extinction,positive,5
c2ratings,619,expect_first,c2,12.png,extinction,neutral,7
c2ratings,619,expect_first,c2,18.png,positive,extinction,16
c2ratings,619,expect_first,c2,9.png,neutral,extinction,11
c2ratings,619,expect_first,c2,17.png,extinction,negative,3
c2ratings,619,expect_first,c2,5.png,extinction,positive,17
c2ratings,619,expect_first,c2,14.png,positive,extinction,11
c2ratings,619,expect_first,c2,24.png,negative,extinction,10
c2ratings,619,expect_first,c2,23.png,positive,extinction,9
c2ratings,619,expect_first,c2,7.png,extinction,negative,13
c2ratings,619,expect_first,c2,26.png,extinction,positive,5
c2ratings,619,expect_first,c2,21.png,extinction,neutral,6
c2ratings,619,expect_first,c2,8.png,neutral,extinction,3
c2ratings,619,expect_first,c2,3.png,negative,extinction,4
c2ratings,619,expect_first,c2,1.png,extinction,neutral,3
c2ratings,619,expect_first,c2,4.png,neutral,extinction,13
c2ratings,619,expect_first,c2,10.png,extinction,negative,7
c2ratings,619,expect_first,c2,20.png,negative,extinction,8
