phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,358,eval_first,global,24.png,extinction,neutral,8
globalratings,358,eval_first,global,8.png,positive,extinction,3
globalratings,358,eval_first,global,14.png,neutral,extinction,2
globalratings,358,eval_first,global,17.png,extinction,positive,1
globalratings,358,eval_first,global,3.png,extinction,neutral,8
globalratings,358,eval_first,global,1.png,extinction,negative,8
globalratings,358,eval_first,global,11.png,negative,extinction,6
globalratings,358,eval_first,global,18.png,extinction,positive,12
globalratings,358,eval_first,global,23.png,extinction,negative,15
globalratings,358,eval_first,global,5.png,negative,extinction,15
globalratings,358,eval_first,global,20.png,negative,extinction,7
globalratings,358,eval_first,global,4.png,extinction,negative,1
globalratings,358,eval_first,global,10.png,neutral,extinction,1
globalratings,358,eval_first,global,12.png,extinction,neutral,14
globalratings,358,eval_first,global,26.png,positive,extinction,9
globalratings,358,eval_first,global,21.png,positive,extinction,18
globalratings,358,eval_first,global,9.png,neutral,extinction,10
globalratings,358,eval_first,global,7.png,extinction,positive,13
