phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,520,eval_first,global,1.png,extinction,negative,13
globalratings,520,eval_first,global,8.png,negative,extinction,6
globalratings,520,eval_first,global,5.png,positive,extinction,13
globalratings,520,eval_first,global,10.png,extinction,positive,13
globalratings,520,eval_first,global,12.png,neutral,extinction,13
globalratings,520,eval_first,global,11.png,extinction,neutral,4
globalratings,520,eval_first,global,3.png,negative,extinction,13
globalratings,520,eval_first,global,24.png,extinction,negative,13
globalratings,520,eval_first,global,26.png,extinction,positive,13
globalratings,520,eval_first,global,9.png,neutral,extinction,13
globalratings,520,eval_first,global,20.png,negative,extinction,8
globalratings,520,eval_first,global,23.png,extinction,neutral,9
globalratings,520,eval_first,global,4.png,extinction,positive,9
globalratings,520,eval_first,global,21.png,neutral,extinction,9
globalratings,520,eval_first,global,18.png,positive,extinction,9
globalratings,520,eval_first,global,17.png,extinction,negative,7
globalratings,520,eval_first,global,7.png,extinction,neutral,7
globalratings,520,eval_first,global,14.png,positive,extinction,10
