phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c1ratings,389,expect_first,c1,17.png,extinction,neutral,6
c1ratings,389,expect_first,c1,1.png,negative,extinction,9
c1ratings,389,expect_first,c1,23.png,extinction,neutral,18
c1ratings,389,expect_first,c1,5.png,extinction,negative,18
c1ratings,389,expect_first,c1,10.png,extinction,positive,18
c1ratings,389,expect_first,c1,3.png,extinction,positive,18
c1ratings,389,expect_first,c1,24.png,extinction,neutral,18
c1ratings,389,expect_first,c1,14.png,extinction,negative,18
c1ratings,389,expect_first,c1,9.png,extinction,positive,18
c1ratings,389,expect_first,c1,7.png,negative,extinction,18
c1ratings,389,expect_first,c1,12.png,neutral,extinction,14
c1ratings,389,expect_first,c1,20.png,neutral,extinction,0
c1ratings,389,expect_first,c1,26.png,negative,extinction,18
c1ratings,389,expect_first,c1,4.png,positive,extinction,0
c1ratings,389,expect_first,c1,8.png,extinction,negative,0
c1ratings,389,expect_first,c1,18.png,neutral,extinction,9
c1ratings,389,expect_first,c1,11.png,positive,extinction,18
c1ratings,389,expect_first,c1,21.png,positive,extinction,18
