phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,409,expect_first,global,14.png,extinction,negative,13
globalratings,409,expect_first,global,3.png,extinction,negative,8
globalratings,409,expect_first,global,7.png,extinction,positive,17
globalratings,409,expect_first,global,12.png,positive,extinction,17
globalratings,409,expect_first,global,17.png,neutral,extinction,9
globalratings,409,expect_first,global,4.png,extinction,neutral,15
globalratings,409,expect_first,global,23.png,extinction,neutral,17
globalratings,409,expect_first,global,5.png,neutral,extinction,17
globalratings,409,expect_first,global,10.png,negative,extinction,0
globalratings,409,expect_first,global,8.png,positive,extinction,2
globalratings,409,expect_first,global,24.png,extinction,positive,4
globalratings,409,expect_first,global,1.png,positive,extinction,9
globalratings,409,expect_first,global,26.png,extinction,neutral,6
globalratings,409,expect_first,global,20.png,negative,extinction,17
globalratings,409,expect_first,global,11.png,neutral,extinction,17
globalratings,409,expect_first,global,21.png,extinction,positive,7
globalratings,409,expect_first,global,18.png,negative,extinction,7
globalratings,409,expect_first,global,9.png,extinction,negative,16
