phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,406,eval_first,global,17.png,extinction,positive,5
globalratings,406,eval_first,global,11.png,positive,extinction,10
globalratings,406,eval_first,global,21.png,positive,extinction,10
globalratings,406,eval_first,global,24.png,extinction,negative,11
globalratings,406,eval_first,global,1.png,positive,extinction,12
globalratings,406,eval_first,global,26.png,extinction,neutral,4
globalratings,406,eval_first,global,14.png,extinction,negative,6
globalratings,406,eval_first,global,18.png,extinction,negative,2
globalratings,406,eval_first,global,23.png,extinction,positive,11
globalratings,406,eval_first,global,5.png,neutral,extinction,11
globalratings,406,eval_first,global,12.png,extinction,positive,6
globalratings,406,eval_first,global,4.png,neutral,extinction,3
globalratings,406,eval_first,global,20.png,extinction,neutral,4
globalratings,406,eval_first,global,9.png,neutral,extinction,10
globalratings,406,eval_first,global,8.png,extinction,neutral,3
globalratings,406,eval_first,global,10.png,negative,extinction,3
globalratings,406,eval_first,global,3.png,negative,extinction,2
globalratings,406,eval_first,global,7.png,negative,extinction,11
