phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,408,eval_first,c2,17.png,extinction,positive,5
c2ratings,408,eval_first,c2,23.png,extinction,negative,10
c2ratings,408,eval_first,c2,20.png,neutral,extinction,17
c2ratings,408,eval_first,c2,3.png,extinction,negative,16
c2ratings,408,eval_first,c2,1.png,negative,extinction,13
c2ratings,408,eval_first,c2,24.png,negative,extinction,11
c2ratings,408,eval_first,c2,26.png,positive,extinction,9
c2ratings,408,eval_first,c2,5.png,extinction,positive,17
c2ratings,408,eval_first,c2,14.png,extinction,neutral,17
c2ratings,408,eval_first,c2,11.png,negative,extinction,8
c2ratings,408,eval_first,c2,18.png,extinction,negative,11
c2ratings,408,eval_first,c2,4.png,positive,extinction,4
c2ratings,408,eval_first,c2,9.png,extinction,neutral,15
c2ratings,408,eval_first,c2,21.png,neutral,extinction,15
c2ratings,408,eval_first,c2,12.png,extinction,positive,15
c2ratings,408,eval_first,c2,7.png,extinction,neutral,16
c2ratings,408,eval_first,c2,8.png,neutral,extinction,6
c2ratings,408,eval_first,c2,10.png,positive,extinction,7
