phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,490,eval_first,global,5.png,extinction,neutral,11
globalratings,490,eval_first,global,20.png,neutral,extinction,6
globalratings,490,eval_first,global,17.png,extinction,negative,4
globalratings,490,eval_first,global,9.png,extinction,neutral,12
globalratings,490,eval_first,global,11.png,positive,extinction,10
globalratings,490,eval_first,global,24.png,neutral,extinction,14
globalratings,490,eval_first,global,10.png,extinction,positive,11
globalratings,490,eval_first,global,8.png,positive,extinction,5
globalratings,490,eval_first,global,12.png,extinction,negative,8
globalratings,490,eval_first,global,18.png,neutral,extinction,13
globalratings,490,eval_first,global,7.png,negative,extinction,15
globalratings,490,eval_first,global,21.png,extinction,neutral,15
globalratings,490,eval_first,global,26.png,positive,extinction,8
globalratings,490,eval_first,global,1.png,extinction,positive,11
globalratings,490,eval_first,global,4.png,negative,extinction,7
globalratings,490,eval_first,global,14.png,extinction,positive,6
globalratings,490,eval_first,global,3.png,extinction,negative,4
globalratings,490,eval_first,global,23.png,negative,extinction,7
