phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,514,eval_first,global,7.png,extinction,positive,18
globalratings,514,eval_first,global,10.png,extinction,negative,18
globalratings,514,eval_first,global,8.png,extinction,negative,18
globalratings,514,eval_first,global,9.png,extinction,positive,16
globalratings,514,eval_first,global,12.png,positive,extinction,17
globalratings,514,eval_first,global,17.png,positive,extinction,18
globalratings,514,eval_first,global,18.png,extinction,negative,1
globalratings,514,eval_first,global,26.png,neutral,extinction,0
globalratings,514,eval_first,global,3.png,negative,extinction,18
globalratings,514,eval_first,global,11.png,negative,extinction,0
globalratings,514,eval_first,global,24.png,negative,extinction,9
globalratings,514,eval_first,global,23.png,extinction,neutral,17
globalratings,514,eval_first,global,14.png,extinction,neutral,14
globalratings,514,eval_first,global,1.png,neutral,extinction,9
globalratings,514,eval_first,global,5.png,extinction,neutral,18
globalratings,514,eval_first,global,4.png,extinction,positive,9
globalratings,514,eval_first,global,20.png,positive,extinction,4
globalratings,514,eval_first,global,21.png,neutral,extinction,6
