phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,387,expect_first,c2,14.png,neutral,extinction,12
c2ratings,387,expect_first,c2,7.png,extinction,negative,18
c2ratings,387,expect_first,c2,5.png,neutral,extinction,18
c2ratings,387,expect_first,c2,10.png,negative,extinction,0
c2ratings,387,expect_first,c2,1.png,extinction,neutral,7
c2ratings,387,expect_first,c2,26.png,extinction,negative,3
c2ratings,387,expect_first,c2,8.png,extinction,negative,7
c2ratings,387,expect_first,c2,12.png,negative,extinction,12
c2ratings,387,expect_first,c2,21.png,extinction,positive,5
c2ratings,387,expect_first,c2,24.png,positive,extinction,13
c2ratings,387,expect_first,c2,20.png,neutral,extinction,13
c2ratings,387,expect_first,c2,11.png,extinction,positive,7
c2ratings,387,expect_first,c2,23.png,extinction,neutral,12
c2ratings,387,expect_first,c2,17.png,positive,extinction,3
c2ratings,387,expect_first,c2,9.png,positive,extinction,9
c2ratings,387,expect_first,c2,18.png,extinction,neutral,14
c2ratings,387,expect_first,c2,3.png,extinction,positive,4
c2ratings,387,expect_first,c2,4.png,negative,extinction,4
