phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,586,eval_first,global,23.png,negative,extinction,16
globalratings,586,eval_first,global,20.png,negative,extinction,15
globalratings,586,eval_first,global,12.png,neutral,extinction,14
globalratings,586,eval_first,global,5.png,positive,extinction,18
globalratings,586,eval_first,global,4.png,positive,extinction,17
globalratings,586,eval_first,global,8.png,extinction,negative,17
globalratings,586,eval_first,global,17.png,extinction,negative,18
globalratings,586,eval_first,global,21.png,neutral,extinction,15
globalratings,586,eval_first,global,14.png,neutral,extinction,14
globalratings,586,eval_first,global,24.png,extinction,neutral,13
globalratings,586,eval_first,global,26.png,extinction,neutral,16
globalratings,586,eval_first,global,11.png,extinction,positive,16
globalratings,586,eval_first,global,9.png,negative,extinction,17
globalratings,586,eval_first,global,18.png,extinction,positive,16
globalratings,586,eval_first,global,10.png,positive,extinction,16
globalratings,586,eval_first,global,3.png,extinction,neutral,16
globalratings,586,eval_first,global,1.png,extinction,negative,17
globalratings,586,eval_first,global,7.png,extinction,positive,15
