phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,441,expect_first,c2,18.png,extinction,neutral,13
c2ratings,441,expect_first,c2,9.png,positive,extinction,9
c2ratings,441,expect_first,c2,23.png,negative,extinction,12
c2ratings,441,expect_first,c2,8.png,extinction,negative,9
c2ratings,441,expect_first,c2,12.png,neutral,extinction,10
c2ratings,441,expect_first,c2,21.png,positive,extinction,14
c2ratings,441,expect_first,c2,14.png,extinction,positive,10
c2ratings,441,expect_first,c2,5.png,negative,extinction,10
c2ratings,441,expect_first,c2,24.png,extinction,negative,10
c2ratings,441,expect_first,c2,3.png,negative,extinction,4
c2ratings,441,expect_first,c2,7.png,extinction,neutral,9
c2ratings,441,expect_first,c2,11.png,extinction,positive,12
c2ratings,441,expect_first,c2,26.png,extinction,negative,8
c2ratings,441,expect_first,c2,17.png,extinction,positive,8
c2ratings,441,expect_first,c2,10.png,positive,extinction,7
c2ratings,441,expect_first,c2,1.png,neutral,extinction,7
c2ratings,441,expect_first,c2,20.png,extinction,neutral,13
c2ratings,441,expect_first,c2,4.png,neutral,extinction,9
