phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,396,eval_first,c2,7.png,neutral,extinction,16
c2ratings,396,eval_first,c2,21.png,neutral,extinction,17
c2ratings,396,eval_first,c2,14.png,extinction,positive,13
c2ratings,396,eval_first,c2,5.png,negative,extinction,16
c2ratings,396,eval_first,c2,18.png,extinction,neutral,16
c2ratings,396,eval_first,c2,17.png,extinction,negative,12
c2ratings,396,eval_first,c2,1.png,negative,extinction,11
c2ratings,396,eval_first,c2,12.png,extinction,negative,13
c2ratings,396,eval_first,c2,3.png,positive,extinction,11
c2ratings,396,eval_first,c2,9.png,extinction,positive,11
c2ratings,396,eval_first,c2,11.png,extinction,neutral,0
c2ratings,396,eval_first,c2,20.png,neutral,extinction,8
c2ratings,396,eval_first,c2,8.png,extinction,neutral,11
c2ratings,396,eval_first,c2,24.png,positive,extinction,10
c2ratings,396,eval_first,c2,26.png,extinction,positive,2
c2ratings,396,eval_first,c2,4.png,extinction,negative,15
c2ratings,396,eval_first,c2,23.png,negative,extinction,14
c2ratings,396,eval_first,c2,10.png,positive,extinction,13
