phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,559,expect_first,global,21.png,neutral,extinction,9
globalratings,559,expect_first,global,1.png,extinction,neutral,9
globalratings,559,expect_first,global,26.png,extinction,negative,2
globalratings,559,expect_first,global,5.png,extinction,positive,15
globalratings,559,expect_first,global,17.png,neutral,extinction,6
globalratings,559,expect_first,global,14.png,extinction,positive,16
globalratings,559,expect_first,global,12.png,extinction,positive,13
globalratings,559,expect_first,global,18.png,positive,extinction,16
globalratings,559,expect_first,global,20.png,neutral,extinction,5
globalratings,559,expect_first,global,8.png,positive,extinction,7
globalratings,559,expect_first,global,3.png,positive,extinction,13
globalratings,559,expect_first,global,7.png,negative,extinction,15
globalratings,559,expect_first,global,24.png,extinction,neutral,9
globalratings,559,expect_first,global,11.png,negative,extinction,7
globalratings,559,expect_first,global,9.png,negative,extinction,6
globalratings,559,expect_first,global,23.png,extinction,negative,7
globalratings,559,expect_first,global,4.png,extinction,neutral,8
globalratings,559,expect_first,global,10.png,extinction,negative,8
