phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,429,expect_first,c2,20.png,neutral,extinction,18
c2ratings,429,expect_first,c2,26.png,negative,extinction,9
c2ratings,429,expect_first,c2,18.png,positive,extinction,18
c2ratings,429,expect_first,c2,10.png,extinction,negative,0
c2ratings,429,expect_first,c2,1.png,negative,extinction,18
c2ratings,429,expect_first,c2,17.png,positive,extinction,2
c2ratings,429,expect_first,c2,9.png,extinction,neutral,7
c2ratings,429,expect_first,c2,21.png,extinction,negative,9
c2ratings,429,expect_first,c2,14.png,positive,extinction,12
c2ratings,429,expect_first,c2,23.png,extinction,negative,13
c2ratings,429,expect_first,c2,5.png,neutral,extinction,13
c2ratings,429,expect_first,c2,11.png,neutral,extinction,18
c2ratings,429,expect_first,c2,8.png,extinction,positive,12
c2ratings,429,expect_first,c2,12.png,extinction,positive,12
c2ratings,429,expect_first,c2,7.png,extinction,neutral,18
c2ratings,429,expect_first,c2,3.png,negative,extinction,14
c2ratings,429,expect_first,c2,24.png,extinction,positive,14
c2ratings,429,expect_first,c2,4.png,extinction,neutral,9
