phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,421,expect_first,global,26.png,extinction,negative,4
globalratings,421,expect_first,global,10.png,extinction,positive,11
globalratings,421,expect_first,global,20.png,positive,extinction,11
globalratings,421,expect_first,global,12.png,negative,extinction,18
globalratings,421,expect_first,global,1.png,negative,extinction,14
globalratings,421,expect_first,global,4.png,neutral,extinction,14
globalratings,421,expect_first,global,18.png,extinction,negative,16
globalratings,421,expect_first,global,3.png,extinction,neutral,15
globalratings,421,expect_first,global,9.png,extinction,neutral,12
globalratings,421,expect_first,global,17.png,extinction,neutral,3
globalratings,421,expect_first,global,14.png,extinction,positive,14
globalratings,421,expect_first,global,11.png,extinction,negative,1
globalratings,421,expect_first,global,23.png,positive,extinction,16
globalratings,421,expect_first,global,7.png,negative,extinction,14
globalratings,421,expect_first,global,5.png,neutral,extinction,15
globalratings,421,expect_first,global,24.png,positive,extinction,13
globalratings,421,expect_first,global,8.png,extinction,positive,1
globalratings,421,expect_first,global,21.png,neutral,extinction,1
