phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,631,eval_first,c2,24.png,neutral,extinction,18
c2ratings,631,eval_first,c2,21.png,extinction,negative,0
c2ratings,631,eval_first,c2,14.png,neutral,extinction,18
c2ratings,631,eval_first,c2,7.png,negative,extinction,18
c2ratings,631,eval_first,c2,23.png,positive,extinction,18
c2ratings,631,eval_first,c2,9.png,extinction,neutral,18
c2ratings,631,eval_first,c2,10.png,extinction,negative,0
c2ratings,631,eval_first,c2,1.png,neutral,extinction,0
c2ratings,631,eval_first,c2,12.png,negative,extinction,0
c2ratings,631,eval_first,c2,17.png,extinction,positive,18
c2ratings,631,eval_first,c2,3.png,positive,extinction,18
c2ratings,631,eval_first,c2,4.png,extinction,positive,0
c2ratings,631,eval_first,c2,26.png,extinction,neutral,0
c2ratings,631,eval_first,c2,20.png,extinction,positive,0
c2ratings,631,eval_first,c2,18.png,extinction,negative,0
c2ratings,631,eval_first,c2,11.png,extinction,neutral,0
c2ratings,631,eval_first,c2,8.png,positive,extinction,18
c2ratings,631,eval_first,c2,5.png,negative,extinction,18
