phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,571,expect_first,global,4.png,neutral,extinction,7
globalratings,571,expect_first,global,21.png,extinction,negative,10
globalratings,571,expect_first,global,18.png,extinction,positive,3
globalratings,571,expect_first,global,24.png,positive,extinction,5
globalratings,571,expect_first,global,12.png,positive,extinction,15
globalratings,571,expect_first,global,9.png,extinction,neutral,0
globalratings,571,expect_first,global,5.png,negative,extinction,1
globalratings,571,expect_first,global,26.png,negative,extinction,1
globalratings,571,expect_first,global,11.png,extinction,negative,8
globalratings,571,expect_first,global,23.png,neutral,extinction,14
globalratings,571,expect_first,global,17.png,extinction,negative,0
globalratings,571,expect_first,global,8.png,positive,extinction,3
globalratings,571,expect_first,global,7.png,extinction,positive,13
globalratings,571,expect_first,global,10.png,extinction,positive,5
globalratings,571,expect_first,global,14.png,extinction,neutral,2
globalratings,571,expect_first,global,20.png,neutral,extinction,17
globalratings,571,expect_first,global,3.png,extinction,neutral,2
globalratings,571,expect_first,global,1.png,negative,extinction,0
