phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c1ratings,545,expect_first,c1,14.png,extinction,neutral,17
c1ratings,545,expect_first,c1,21.png,extinction,neutral,8
c1ratings,545,expect_first,c1,24.png,extinction,positive,2
c1ratings,545,expect_first,c1,11.png,negative,extinction,0
c1ratings,545,expect_first,c1,9.png,negative,extinction,8
c1ratings,545,expect_first,c1,18.png,positive,extinction,0
c1ratings,545,expect_first,c1,20.png,neutral,extinction,18
c1ratings,545,expect_first,c1,4.png,extinction,negative,18
c1ratings,545,expect_first,c1,17.png,neutral,extinction,6
c1ratings,545,expect_first,c1,10.png,extinction,positive,2
c1ratings,545,expect_first,c1,1.png,negative,extinction,15
c1ratings,545,expect_first,c1,7.png,neutral,extinction,10
c1ratings,545,expect_first,c1,12.png,extinction,negative,3
c1ratings,545,expect_first,c1,23.png,extinction,neutral,18
c1ratings,545,expect_first,c1,8.png,positive,extinction,7
c1ratings,545,expect_first,c1,26.png,positive,extinction,0
c1ratings,545,expect_first,c1,5.png,extinction,positive,0
c1ratings,545,expect_first,c1,3.png,extinction,negative,7
