phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,525,expect_first,c2,18.png,extinction,neutral,14
c2ratings,525,expect_first,c2,10.png,extinction,negative,1
c2ratings,525,expect_first,c2,20.png,negative,extinction,8
c2ratings,525,expect_first,c2,1.png,extinction,negative,11
c2ratings,525,expect_first,c2,5.png,neutral,extinction,15
c2ratings,525,expect_first,c2,24.png,neutral,extinction,12
c2ratings,525,expect_first,c2,21.png,neutral,extinction,9
c2ratings,525,expect_first,c2,14.png,negative,extinction,5
c2ratings,525,expect_first,c2,7.png,extinction,positive,17
c2ratings,525,expect_first,c2,4.png,extinction,neutral,12
c2ratings,525,expect_first,c2,3.png,extinction,negative,14
c2ratings,525,expect_first,c2,8.png,negative,extinction,10
c2ratings,525,expect_first,c2,11.png,extinction,neutral,15
c2ratings,525,expect_first,c2,9.png,positive,extinction,10
c2ratings,525,expect_first,c2,26.png,extinction,positive,4
c2ratings,525,expect_first,c2,12.png,extinction,positive,17
c2ratings,525,expect_first,c2,17.png,positive,extinction,16
c2ratings,525,expect_first,c2,23.png,positive,extinction,17
