phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,633,eval_first,global,14.png,negative,extinction,1
globalratings,633,eval_first,global,3.png,extinction,positive,0
globalratings,633,eval_first,global,17.png,negative,extinction,2
globalratings,633,eval_first,global,18.png,extinction,neutral,9
globalratings,633,eval_first,global,1.png,extinction,neutral,3
globalratings,633,eval_first,global,4.png,neutral,extinction,6
globalratings,633,eval_first,global,12.png,extinction,negative,9
globalratings,633,eval_first,global,5.png,extinction,neutral,9
globalratings,633,eval_first,global,9.png,positive,extinction,5
globalratings,633,eval_first,global,21.png,positive,extinction,4
globalratings,633,eval_first,global,11.png,neutral,extinction,9
globalratings,633,eval_first,global,20.png,extinction,negative,10
globalratings,633,eval_first,global,24.png,extinction,positive,11
globalratings,633,eval_first,global,26.png,extinction,positive,4
globalratings,633,eval_first,global,8.png,neutral,extinction,3
globalratings,633,eval_first,global,23.png,positive,extinction,13
globalratings,633,eval_first,global,7.png,negative,extinction,14
globalratings,633,eval_first,global,10.png,extinction,negative,4
