phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,516,eval_first,c2,20.png,extinction,negative,2
c2ratings,516,eval_first,c2,17.png,extinction,negative,2
c2ratings,516,eval_first,c2,18.png,negative,extinction,13
c2ratings,516,eval_first,c2,4.png,neutral,extinction,11
c2ratings,516,eval_first,c2,8.png,positive,extinction,13
c2ratings,516,eval_first,c2,11.png,positive,extinction,13
c2ratings,516,eval_first,c2,23.png,extinction,neutral,13
c2ratings,516,eval_first,c2,10.png,extinction,positive,15
c2ratings,516,eval_first,c2,5.png,extinction,negative,4
c2ratings,516,eval_first,c2,14.png,extinction,neutral,11
c2ratings,516,eval_first,c2,26.png,positive,extinction,12
c2ratings,516,eval_first,c2,7.png,neutral,extinction,11
c2ratings,516,eval_first,c2,9.png,negative,extinction,14
c2ratings,516,eval_first,c2,3.png,neutral,extinction,11
c2ratings,516,eval_first,c2,12.png,extinction,neutral,5
c2ratings,516,eval_first,c2,1.png,extinction,positive,9
c2ratings,516,eval_first,c2,24.png,extinction,positive,16
c2ratings,516,eval_first,c2,21.png,negative,extinction,4
