phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,564,eval_first,c2,18.png,extinction,negative,8
c2ratings,564,eval_first,c2,10.png,negative,extinction,8
c2ratings,564,eval_first,c2,24.png,extinction,positive,15
c2ratings,564,eval_first,c2,21.png,negative,extinction,10
c2ratings,564,eval_first,c2,4.png,neutral,extinction,18
c2ratings,564,eval_first,c2,3.png,extinction,positive,18
c2ratings,564,eval_first,c2,17.png,extinction,positive,14
c2ratings,564,eval_first,c2,14.png,extinction,negative,5
c2ratings,564,eval_first,c2,12.png,positive,extinction,11
c2ratings,564,eval_first,c2,26.png,positive,extinction,0
c2ratings,564,eval_first,c2,7.png,negative,extinction,14
c2ratings,564,eval_first,c2,11.png,positive,extinction,5
c2ratings,564,eval_first,c2,20.png,neutral,extinction,6
c2ratings,564,eval_first,c2,5.png,extinction,neutral,14
c2ratings,564,eval_first,c2,1.png,extinction,negative,18
c2ratings,564,eval_first,c2,23.png,extinction,neutral,9
c2ratings,564,eval_first,c2,8.png,neutral,extinction,16
c2ratings,564,eval_first,c2,9.png,extinction,neutral,11
