phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c1ratings,353,expect_first,c1,21.png,extinction,negative,9
c1ratings,353,expect_first,c1,10.png,neutral,extinction,16
c1ratings,353,expect_first,c1,14.png,extinction,positive,16
c1ratings,353,expect_first,c1,17.png,positive,extinction,15
c1ratings,353,expect_first,c1,9.png,neutral,extinction,15
c1ratings,353,expect_first,c1,8.png,extinction,neutral,5
c1ratings,353,expect_first,c1,7.png,extinction,positive,18
c1ratings,353,expect_first,c1,20.png,extinction,neutral,13
c1ratings,353,expect_first,c1,1.png,neutral,extinction,13
c1ratings,353,expect_first,c1,24.png,positive,extinction,3
c1ratings,353,expect_first,c1,23.png,extinction,negative,9
c1ratings,353,expect_first,c1,5.png,positive,extinction,18
c1ratings,353,expect_first,c1,12.png,extinction,negative,11
c1ratings,353,expect_first,c1,18.png,negative,extinction,11
c1ratings,353,expect_first,c1,4.png,extinction,positive,9
c1ratings,353,expect_first,c1,11.png,negative,extinction,13
c1ratings,353,expect_first,c1,3.png,negative,extinction,13
c1ratings,353,expect_first,c1,26.png,extinction,neutral,13
