phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,486,eval_first,c2,11.png,extinction,positive,12
c2ratings,486,eval_first,c2,5.png,positive,extinction,13
c2ratings,486,eval_first,c2,24.png,extinction,negative,14
c2ratings,486,eval_first,c2,8.png,positive,extinction,13
c2ratings,486,eval_first,c2,12.png,extinction,neutral,10
c2ratings,486,eval_first,c2,17.png,extinction,negative,11
c2ratings,486,eval_first,c2,21.png,extinction,positive,15
c2ratings,486,eval_first,c2,20.png,extinction,positive,4
c2ratings,486,eval_first,c2,14.png,neutral,extinction,12
c2ratings,486,eval_first,c2,1.png,negative,extinction,5
c2ratings,486,eval_first,c2,23.png,neutral,extinction,17
c2ratings,486,eval_first,c2,10.png,extinction,neutral,13
c2ratings,486,eval_first,c2,7.png,positive,extinction,13
c2ratings,486,eval_first,c2,9.png,negative,extinction,5
c2ratings,486,eval_first,c2,3.png,neutral,extinction,5
c2ratings,486,eval_first,c2,4.png,negative,extinction,3
c2ratings,486,eval_first,c2,18.png,extinction,neutral,8
c2ratings,486,eval_first,c2,26.png,extinction,negative,1
