phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,364,eval_first,global,20.png,negative,extinction,16
globalratings,364,eval_first,global,10.png,negative,extinction,16
globalratings,364,eval_first,global,26.png,positive,extinction,7
globalratings,364,eval_first,global,17.png,extinction,neutral,5
globalratings,364,eval_first,global,11.png,extinction,positive,14
globalratings,364,eval_first,global,5.png,extinction,positive,14
globalratings,364,eval_first,global,23.png,neutral,extinction,18
globalratings,364,eval_first,global,24.png,positive,extinction,12
globalratings,364,eval_first,global,1.png,extinction,neutral,7
globalratings,364,eval_first,global,4.png,extinction,neutral,7
globalratings,364,eval_first,global,9.png,positive,extinction,9
globalratings,364,eval_first,global,7.png,neutral,extinction,14
globalratings,364,eval_first,global,8.png,extinction,negative,13
globalratings,364,eval_first,global,14.png,extinction,negative,4
globalratings,364,eval_first,global,3.png,extinction,negative,0
globalratings,364,eval_first,global,18.png,neutral,extinction,7
globalratings,364,eval_first,global,12.png,negative,extinction,8
globalratings,364,eval_first,global,21.png,extinction,positive,0
