phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,531,expect_first,c2,8.png,extinction,neutral,11
c2ratings,531,expect_first,c2,21.png,extinction,neutral,11
c2ratings,531,expect_first,c2,26.png,extinction,negative,6
c2ratings,531,expect_first,c2,7.png,negative,extinction,12
c2ratings,531,expect_first,c2,23.png,positive,extinction,12
c2ratings,531,expect_first,c2,4.png,positive,extinction,6
c2ratings,531,expect_first,c2,17.png,extinction,negative,5
c2ratings,531,expect_first,c2,5.png,extinction,neutral,5
c2ratings,531,expect_first,c2,20.png,neutral,extinction,12
c2ratings,531,expect_first,c2,3.png,extinction,negative,8
c2ratings,531,expect_first,c2,11.png,positive,extinction,13
c2ratings,531,expect_first,c2,12.png,extinction,positive,13
c2ratings,531,expect_first,c2,14.png,negative,extinction,4
c2ratings,531,expect_first,c2,1.png,neutral,extinction,10
c2ratings,531,expect_first,c2,18.png,extinction,positive,9
c2ratings,531,expect_first,c2,24.png,extinction,positive,14
c2ratings,531,expect_first,c2,9.png,neutral,extinction,14
c2ratings,531,expect_first,c2,10.png,negative,extinction,6
