phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,537,expect_first,c2,9.png,extinction,negative,9
c2ratings,537,expect_first,c2,17.png,extinction,positive,10
c2ratings,537,expect_first,c2,18.png,extinction,negative,7
c2ratings,537,expect_first,c2,5.png,extinction,positive,13
c2ratings,537,expect_first,c2,4.png,neutral,extinction,14
c2ratings,537,expect_first,c2,24.png,negative,extinction,12
c2ratings,537,expect_first,c2,7.png,extinction,neutral,16
c2ratings,537,expect_first,c2,3.png,extinction,neutral,18
c2ratings,537,expect_first,c2,23.png,neutral,extinction,17
c2ratings,537,expect_first,c2,1.png,extinction,negative,17
c2ratings,537,expect_first,c2,10.png,positive,extinction,10
c2ratings,537,expect_first,c2,26.png,extinction,positive,4
c2ratings,537,expect_first,c2,8.png,positive,extinction,8
c2ratings,537,expect_first,c2,21.png,positive,extinction,4
c2ratings,537,expect_first,c2,12.png,negative,extinction,6
c2ratings,537,expect_first,c2,20.png,neutral,extinction,15
c2ratings,537,expect_first,c2,14.png,extinction,neutral,16
c2ratings,537,expect_first,c2,11.png,negative,extinction,9
