phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,462,eval_first,c2,7.png,neutral,extinction,16
c2ratings,462,eval_first,c2,8.png,extinction,negative,3
c2ratings,462,eval_first,c2,10.png,negative,extinction,8
c2ratings,462,eval_first,c2,17.png,negative,extinction,2
c2ratings,462,eval_first,c2,24.png,extinction,neutral,17
c2ratings,462,eval_first,c2,23.png,extinction,neutral,9
c2ratings,462,eval_first,c2,12.png,positive,extinction,18
c2ratings,462,eval_first,c2,1.png,extinction,neutral,4
c2ratings,462,eval_first,c2,20.png,positive,extinction,15
c2ratings,462,eval_first,c2,9.png,negative,extinction,5
c2ratings,462,eval_first,c2,14.png,neutral,extinction,16
c2ratings,462,eval_first,c2,21.png,extinction,positive,8
c2ratings,462,eval_first,c2,11.png,extinction,negative,18
c2ratings,462,eval_first,c2,26.png,extinction,positive,6
c2ratings,462,eval_first,c2,5.png,neutral,extinction,17
c2ratings,462,eval_first,c2,3.png,positive,extinction,8
c2ratings,462,eval_first,c2,4.png,extinction,positive,18
c2ratings,462,eval_first,c2,18.png,extinction,negative,18
