phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,463,expect_first,global,24.png,extinction,neutral,1
globalratings,463,expect_first,global,17.png,extinction,negative,2
globalratings,463,expect_first,global,21.png,negative,extinction,9
globalratings,463,expect_first,global,14.png,extinction,positive,13
globalratings,463,expect_first,global,11.png,extinction,negative,6
globalratings,463,expect_first,global,4.png,negative,extinction,5
globalratings,463,expect_first,global,3.png,positive,extinction,5
globalratings,463,expect_first,global,8.png,extinction,neutral,0
globalratings,463,expect_first,global,18.png,positive,extinction,7
globalratings,463,expect_first,global,10.png,extinction,positive,16
globalratings,463,expect_first,global,12.png,neutral,extinction,14
globalratings,463,expect_first,global,23.png,negative,extinction,18
globalratings,463,expect_first,global,9.png,neutral,extinction,7
globalratings,463,expect_first,global,5.png,extinction,positive,18
globalratings,463,expect_first,global,1.png,neutral,extinction,11
globalratings,463,expect_first,global,20.png,positive,extinction,18
globalratings,463,expect_first,global,26.png,extinction,negative,4
globalratings,463,expect_first,global,7.png,extinction,neutral,4
