phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,384,eval_first,c2,7.png,extinction,negative,9
c2ratings,384,eval_first,c2,3.png,neutral,extinction,3
c2ratings,384,eval_first,c2,18.png,extinction,neutral,16
c2ratings,384,eval_first,c2,12.png,extinction,negative,14
c2ratings,384,eval_first,c2,11.png,positive,extinction,12
c2ratings,384,eval_first,c2,17.png,neutral,extinction,2
c2ratings,384,eval_first,c2,9.png,extinction,positive,4
c2ratings,384,eval_first,c2,20.png,extinction,neutral,7
c2ratings,384,eval_first,c2,5.png,neutral,extinction,9
c2ratings,384,eval_first,c2,21.png,positive,extinction,9
c2ratings,384,eval_first,c2,8.png,extinction,positive,3
c2ratings,384,eval_first,c2,14.png,negative,extinction,2
c2ratings,384,eval_first,c2,23.png,positive,extinction,14
c2ratings,384,eval_first,c2,4.png,extinction,neutral,7
c2ratings,384,eval_first,c2,10.png,negative,extinction,7
c2ratings,384,eval_first,c2,26.png,extinction,negative,6
c2ratings,384,eval_first,c2,1.png,extinction,positive,7
c2ratings,384,eval_first,c2,24.png,negative,extinction,10
