phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,415,expect_first,global,8.png,negative,extinction,3
globalratings,415,expect_first,global,21.png,extinction,positive,5
globalratings,415,expect_first,global,7.png,extinction,neutral,13
globalratings,415,expect_first,global,20.png,extinction,positive,12
globalratings,415,expect_first,global,14.png,extinction,positive,11
globalratings,415,expect_first,global,1.png,neutral,extinction,6
globalratings,415,expect_first,global,10.png,extinction,neutral,6
globalratings,415,expect_first,global,17.png,extinction,neutral,14
globalratings,415,expect_first,global,9.png,neutral,extinction,10
globalratings,415,expect_first,global,26.png,neutral,extinction,0
globalratings,415,expect_first,global,4.png,extinction,negative,2
globalratings,415,expect_first,global,3.png,positive,extinction,4
globalratings,415,expect_first,global,11.png,positive,extinction,11
globalratings,415,expect_first,global,12.png,negative,extinction,17
globalratings,415,expect_first,global,23.png,positive,extinction,11
globalratings,415,expect_first,global,24.png,extinction,negative,1
globalratings,415,expect_first,global,18.png,extinction,negative,3
globalratings,415,expect_first,global,5.png,negative,extinction,13
