phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,555,expect_first,c2,8.png,positive,extinction,4
c2ratings,555,expect_first,c2,14.png,extinction,positive,8
c2ratings,555,expect_first,c2,12.png,extinction,positive,10
c2ratings,555,expect_first,c2,9.png,extinction,neutral,3
c2ratings,555,expect_first,c2,24.png,extinction,negative,2
c2ratings,555,expect_first,c2,10.png,negative,extinction,1
c2ratings,555,expect_first,c2,17.png,negative,extinction,0
c2ratings,555,expect_first,c2,21.png,negative,extinction,1
c2ratings,555,expect_first,c2,3.png,extinction,negative,3
c2ratings,555,expect_first,c2,20.png,extinction,neutral,10
c2ratings,555,expect_first,c2,18.png,positive,extinction,9
c2ratings,555,expect_first,c2,11.png,extinction,negative,0
c2ratings,555,expect_first,c2,5.png,neutral,extinction,3
c2ratings,555,expect_first,c2,23.png,positive,extinction,9
c2ratings,555,expect_first,c2,7.png,neutral,extinction,4
c2ratings,555,expect_first,c2,1.png,neutral,extinction,2
c2ratings,555,expect_first,c2,4.png,extinction,positive,1
c2ratings,555,expect_first,c2,26.png,extinction,neutral,0
