phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,484,eval_first,global,17.png,extinction,negative,0
globalratings,484,eval_first,global,14.png,extinction,positive,0
globalratings,484,eval_first,global,18.png,positive,extinction,18
globalratings,484,eval_first,global,23.png,negative,extinction,15
globalratings,484,eval_first,global,11.png,negative,extinction,15
globalratings,484,eval_first,global,5.png,neutral,extinction,12
globalratings,484,eval_first,global,7.png,extinction,negative,17
globalratings,484,eval_first,global,26.png,extinction,neutral,1
globalratings,484,eval_first,global,1.png,extinction,neutral,10
globalratings,484,eval_first,global,9.png,extinction,neutral,7
globalratings,484,eval_first,global,8.png,neutral,extinction,6
globalratings,484,eval_first,global,3.png,extinction,negative,1
globalratings,484,eval_first,global,10.png,positive,extinction,11
globalratings,484,eval_first,global,20.png,negative,extinction,10
globalratings,484,eval_first,global,21.png,extinction,positive,11
globalratings,484,eval_first,global,12.png,extinction,positive,18
globalratings,484,eval_first,global,4.png,neutral,extinction,0
globalratings,484,eval_first,global,24.png,positive,extinction,5
