phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,562,eval_first,global,11.png,extinction,positive,7
globalratings,562,eval_first,global,23.png,extinction,neutral,13
globalratings,562,eval_first,global,9.png,extinction,neutral,10
globalratings,562,eval_first,global,3.png,extinction,negative,18
globalratings,562,eval_first,global,14.png,negative,extinction,9
globalratings,562,eval_first,global,10.png,extinction,positive,6
globalratings,562,eval_first,global,18.png,negative,extinction,4
globalratings,562,eval_first,global,12.png,positive,extinction,2
globalratings,562,eval_first,global,5.png,positive,extinction,16
globalratings,562,eval_first,global,24.png,extinction,negative,5
globalratings,562,eval_first,global,26.png,extinction,neutral,1
globalratings,562,eval_first,global,7.png,neutral,extinction,5
globalratings,562,eval_first,global,4.png,extinction,negative,7
globalratings,562,eval_first,global,8.png,extinction,positive,4
globalratings,562,eval_first,global,21.png,positive,extinction,14
globalratings,562,eval_first,global,17.png,neutral,extinction,11
globalratings,562,eval_first,global,20.png,negative,extinction,4
globalratings,562,eval_first,global,1.png,neutral,extinction,6
