phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,617,expect_first,global,5.png,neutral,extinction,16
globalratings,617,expect_first,global,26.png,negative,extinction,6
globalratings,617,expect_first,global,21.png,extinction,negative,3
globalratings,617,expect_first,global,18.png,neutral,extinction,11
globalratings,617,expect_first,global,4.png,extinction,positive,11
globalratings,617,expect_first,global,24.png,extinction,neutral,13
globalratings,617,expect_first,global,20.png,negative,extinction,10
globalratings,617,expect_first,global,14.png,positive,extinction,12
globalratings,617,expect_first,global,1.png,extinction,neutral,12
globalratings,617,expect_first,global,17.png,neutral,extinction,8
globalratings,617,expect_first,global,11.png,extinction,neutral,6
globalratings,617,expect_first,global,10.png,extinction,positive,10
globalratings,617,expect_first,global,9.png,positive,extinction,13
globalratings,617,expect_first,global,7.png,extinction,positive,14
globalratings,617,expect_first,global,3.png,negative,extinction,6
globalratings,617,expect_first,global,12.png,extinction,negative,4
globalratings,617,expect_first,global,8.png,extinction,negative,8
globalratings,617,expect_first,global,23.png,positive,extinction,11
