phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,451,expect_first,global,3.png,negative,extinction,9
globalratings,451,expect_first,global,11.png,extinction,positive,15
globalratings,451,expect_first,global,5.png,extinction,neutral,15
globalratings,451,expect_first,global,24.png,extinction,positive,13
globalratings,451,expect_first,global,10.png,neutral,extinction,12
globalratings,451,expect_first,global,18.png,extinction,negative,6
globalratings,451,expect_first,global,8.png,positive,extinction,8
globalratings,451,expect_first,global,20.png,extinction,neutral,7
globalratings,451,expect_first,global,1.png,extinction,negative,7
globalratings,451,expect_first,global,17.png,positive,extinction,5
globalratings,451,expect_first,global,7.png,neutral,extinction,14
globalratings,451,expect_first,global,12.png,neutral,extinction,9
globalratings,451,expect_first,global,14.png,extinction,neutral,11
globalratings,451,expect_first,global,26.png,extinction,negative,9
globalratings,451,expect_first,global,21.png,negative,extinction,11
globalratings,451,expect_first,global,9.png,positive,extinction,10
globalratings,451,expect_first,global,23.png,negative,extinction,12
globalratings,451,expect_first,global,4.png,extinction,positive,9
