phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,439,expect_first,global,12.png,extinction,positive,2
globalratings,439,expect_first,global,10.png,extinction,negative,18
globalratings,439,expect_first,global,17.png,positive,extinction,8
globalratings,439,expect_first,global,20.png,negative,extinction,8
globalratings,439,expect_first,global,8.png,negative,extinction,17
globalratings,439,expect_first,global,4.png,extinction,neutral,18
globalratings,439,expect_first,global,26.png,extinction,positive,3
globalratings,439,expect_first,global,23.png,positive,extinction,17
globalratings,439,expect_first,global,24.png,neutral,extinction,2
globalratings,439,expect_first,global,21.png,neutral,extinction,3
globalratings,439,expect_first,global,5.png,neutral,extinction,4
globalratings,439,expect_first,global,11.png,extinction,neutral,0
globalratings,439,expect_first,global,9.png,negative,extinction,7
globalratings,439,expect_first,global,14.png,extinction,negative,6
globalratings,439,expect_first,global,7.png,extinction,positive,8
globalratings,439,expect_first,global,18.png,extinction,negative,4
globalratings,439,expect_first,global,1.png,positive,extinction,10
globalratings,439,expect_first,global,3.png,extinction,neutral,1
