phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,585,expect_first,c2,21.png,negative,extinction,5
c2ratings,585,expect_first,c2,17.png,extinction,positive,3
c2ratings,585,expect_first,c2,18.png,positive,extinction,2
c2ratings,585,expect_first,c2,20.png,extinction,positive,18
c2ratings,585,expect_first,c2,5.png,negative,extinction,2
c2ratings,585,expect_first,c2,4.png,extinction,negative,18
c2ratings,585,expect_first,c2,12.png,extinction,neutral,7
c2ratings,585,expect_first,c2,26.png,extinction,neutral,18
c2ratings,585,expect_first,c2,14.png,positive,extinction,11
c2ratings,585,expect_first,c2,7.png,positive,extinction,18
c2ratings,585,expect_first,c2,8.png,neutral,extinction,2
c2ratings,585,expect_first,c2,23.png,negative,extinction,10
c2ratings,585,expect_first,c2,24.png,extinction,positive,6
c2ratings,585,expect_first,c2,10.png,neutral,extinction,11
c2ratings,585,expect_first,c2,11.png,extinction,negative,8
c2ratings,585,expect_first,c2,9.png,extinction,neutral,16
c2ratings,585,expect_first,c2,3.png,extinction,negative,4
c2ratings,585,expect_first,c2,1.png,neutral,extinction,7
