phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,535,expect_first,global,3.png,negative,extinction,15
globalratings,535,expect_first,global,8.png,extinction,negative,5
globalratings,535,expect_first,global,20.png,extinction,positive,9
globalratings,535,expect_first,global,10.png,extinction,positive,9
globalratings,535,expect_first,global,24.png,extinction,neutral,9
globalratings,535,expect_first,global,12.png,neutral,extinction,16
globalratings,535,expect_first,global,17.png,positive,extinction,18
globalratings,535,expect_first,global,14.png,positive,extinction,17
globalratings,535,expect_first,global,23.png,extinction,neutral,9
globalratings,535,expect_first,global,11.png,extinction,neutral,7
globalratings,535,expect_first,global,5.png,neutral,extinction,4
globalratings,535,expect_first,global,1.png,positive,extinction,9
globalratings,535,expect_first,global,26.png,negative,extinction,9
globalratings,535,expect_first,global,7.png,extinction,negative,11
globalratings,535,expect_first,global,21.png,negative,extinction,9
globalratings,535,expect_first,global,9.png,extinction,positive,9
globalratings,535,expect_first,global,18.png,neutral,extinction,12
globalratings,535,expect_first,global,4.png,extinction,negative,9
