phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,496,eval_first,global,14.png,positive,extinction,10
globalratings,496,eval_first,global,18.png,extinction,neutral,6
globalratings,496,eval_first,global,3.png,extinction,negative,13
globalratings,496,eval_first,global,11.png,negative,extinction,17
globalratings,496,eval_first,global,12.png,positive,extinction,12
globalratings,496,eval_first,global,1.png,extinction,neutral,13
globalratings,496,eval_first,global,9.png,extinction,positive,16
globalratings,496,eval_first,global,23.png,negative,extinction,15
globalratings,496,eval_first,global,24.png,neutral,extinction,13
globalratings,496,eval_first,global,21.png,positive,extinction,14
globalratings,496,eval_first,global,8.png,negative,extinction,12
globalratings,496,eval_first,global,17.png,extinction,positive,6
globalratings,496,eval_first,global,26.png,neutral,extinction,0
globalratings,496,eval_first,global,20.png,extinction,negative,3
globalratings,496,eval_first,global,7.png,extinction,positive,8
globalratings,496,eval_first,global,10.png,neutral,extinction,11
globalratings,496,eval_first,global,4.png,extinction,negative,6
globalratings,496,eval_first,global,5.png,extinction,neutral,14
