phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,eval_rating
c2ratings,519,expect_first,c2,5.png,neutral,extinction,17
c2ratings,519,expect_first,c2,17.png,extinction,neutral,18
c2ratings,519,expect_first,c2,9.png,extinction,neutral,7
c2ratings,519,expect_first,c2,10.png,extinction,negative,18
c2ratings,519,expect_first,c2,3.png,negative,extinction,18
c2ratings,519,expect_first,c2,18.png,positive,extinction,3
c2ratings,519,expect_first,c2,11.png,extinction,negative,0
c2ratings,519,expect_first,c2,7.png,positive,extinction,13
c2ratings,519,expect_first,c2,24.png,extinction,positive,9
c2ratings,519,expect_first,c2,14.png,neutral,extinction,10
c2ratings,519,expect_first,c2,26.png,negative,extinction,14
c2ratings,519,expect_first,c2,21.png,extinction,negative,4
c2ratings,519,expect_first,c2,12.png,extinction,positive,7
c2ratings,519,expect_first,c2,1.png,negative,extinction,12
c2ratings,519,expect_first,c2,8.png,positive,extinction,12
c2ratings,519,expect_first,c2,4.png,neutral,extinction,18
c2ratings,519,expect_first,c2,20.png,extinction,neutral,6
c2ratings,519,expect_first,c2,23.png,extinction,positive,6
